WeaponEffectId	WeaponId	WeaponEffectFile_left	fx_left	fy_left	fz_left	WeaponEffectFile_right	fx_right	fy_right	fz_right
9	109					image\effect\sfx\其他\枪a_雾气_紫+闪光3.3e	1.3	1	1
9	110					image\effect\sfx\其他\枪a_雾气_紫+闪光3.3e	1.3	1	1
9	111					image\effect\sfx\其他\枪a_雾气_紫+闪光3.3e	1.3	1	1
9	112					image\effect\sfx\其他\枪a_雾气_紫+闪光3.3e	1.4	1	1
9	113					image\effect\sfx\其他\枪b_雾气_紫+闪光3.3e	1.2	1	1
9	114					image\effect\sfx\其他\枪a_雾气_紫+闪光3.3e	1.2	1	1
9	115					image\effect\sfx\其他\枪a_雾气_紫+闪光3.3e	1.4	1	1
9	118	image\effect\sfx\其他\弓a_雾气_紫+闪光3.3e	1	1	1				
9	119	image\effect\sfx\其他\弓a_雾气_紫+闪光3.3e	1.2	1	1				
9	120	image\effect\sfx\其他\弓a_雾气_紫+闪光3.3e	1.2	1	1				
9	121	image\effect\sfx\其他\弓a_雾气_紫+闪光3.3e	1.2	1	1.2				
9	122	image\effect\sfx\其他\弓a_雾气_紫+闪光3.3e	1.2	1	1.2				
9	123	image\effect\sfx\其他\弓b_雾气_紫+闪光3.3e	0.7	1	1.3				
9	124	image\effect\sfx\其他\弓b_雾气_紫+闪光3.3e	0.8	1	1.3				
9	125	image\effect\sfx\其他\弓b_雾气_紫+闪光3.3e	0.6	1	1.3				
9	126	image\effect\sfx\其他\弓b_雾气_紫+闪光3.3e	0.7	1	1.3				
9	127	image\effect\sfx\其他\弓b_雾气_紫+闪光3.3e	0.7	1	1.3				
9	128	image\effect\sfx\其他\弓b_雾气_紫+闪光3.3e	0.8	1	1.2				
9	129	image\effect\sfx\其他\弓b_雾气_紫+闪光3.3e	0.8	1	1.2				
9	130	image\effect\sfx\其他\弓b_雾气_紫+闪光3.3e	1	1	1.2				
9	131	image\effect\sfx\其他\弓b_雾气_紫+闪光3.3e	1	1	1.2				
9	134	image\effect\sfx\其他\双刀a_雾气_紫+闪光3.3e	1.4	1	1	image\effect\sfx\其他\双刀a_雾气_紫+闪光3.3e	1.4	1	1
9	135	image\effect\sfx\其他\双刀a_雾气_紫+闪光3.3e	1.6	1	1	image\effect\sfx\其他\双刀a_雾气_紫+闪光3.3e	1.6	1	1
9	136	image\effect\sfx\其他\双刀d_雾气_紫+闪光3.3e	1.6	1	1	image\effect\sfx\其他\双刀d_雾气_紫+闪光3.3e	1.6	1	1
9	137	image\effect\sfx\其他\双刀d_雾气_紫+闪光3.3e	1.7	1	1	image\effect\sfx\其他\双刀d_雾气_紫+闪光3.3e	1.7	1	1
9	138	image\effect\sfx\其他\双刀b_雾气_紫+闪光3.3e	1.6	1	1	image\effect\sfx\其他\双刀b_雾气_紫+闪光3.3e	1.6	1	1
9	139	image\effect\sfx\其他\双刀b_雾气_紫+闪光3.3e	2	1	1.5	image\effect\sfx\其他\双刀b_雾气_紫+闪光3.3e	2	1	1.5
9	140	image\effect\sfx\其他\双刀c_雾气_紫+闪光3.3e	2	1.5	1.5	image\effect\sfx\其他\双刀c_雾气_紫+闪光3.3e	2	1.5	1.5
9	141	image\effect\sfx\其他\双刀c_雾气_紫+闪光3.3e	2	1.5	1.5	image\effect\sfx\其他\双刀c_雾气_紫+闪光3.3e	2	1.5	1.5
9	142	image\effect\sfx\其他\双刀a_雾气_紫+闪光3.3e	2	1	1	image\effect\sfx\其他\双刀a_雾气_紫+闪光3.3e	3	1	1
9	143	image\effect\sfx\其他\双刀a_雾气_紫+闪光3.3e	2	1	1	image\effect\sfx\其他\双刀a_雾气_紫+闪光3.3e	3	1	1
9	144	image\effect\sfx\其他\双刀a_雾气_紫+闪光3.3e	2	1	1	image\effect\sfx\其他\双刀a_雾气_紫+闪光3.3e	2	1	1
9	145	image\effect\sfx\其他\双刀e_雾气_紫+闪光3.3e	2	0.5	0.5	image\effect\sfx\其他\双刀e_雾气_紫+闪光3.3e	2	0.5	0.5
9	146	image\effect\sfx\其他\双刀e_雾气_紫+闪光3.3e	2.3	1	1	image\effect\sfx\其他\双刀e_雾气_紫+闪光3.3e	2.3	1	1
9	147	image\effect\sfx\其他\双刀e_雾气_紫+闪光3.3e	2	2	2	image\effect\sfx\其他\双刀e_雾气_紫+闪光3.3e	2	2	2
9	150	image\effect\sfx\其他\爪a_雾气_紫+闪光3.3e	1	1	1	image\effect\sfx\其他\爪a_雾气_紫+闪光3.3e	1	1	1
9	151	image\effect\sfx\其他\爪a_雾气_紫+闪光3.3e	1	1	1	image\effect\sfx\其他\爪a_雾气_紫+闪光3.3e	1	1	1
9	152	image\effect\sfx\其他\爪a_雾气_紫+闪光3.3e	1	1	1	image\effect\sfx\其他\爪a_雾气_紫+闪光3.3e	1	1	1
9	153	image\effect\sfx\其他\爪a_雾气_紫+闪光3.3e	1	1	1	image\effect\sfx\其他\爪a_雾气_紫+闪光3.3e	1	1	1
9	154	image\effect\sfx\其他\爪a_雾气_紫+闪光3.3e	1	1	1	image\effect\sfx\其他\爪a_雾气_紫+闪光3.3e	1	1	1
9	155	image\effect\sfx\其他\爪a_雾气_紫+闪光3.3e	1	1	1	image\effect\sfx\其他\爪a_雾气_紫+闪光3.3e	1	1	1
9	156	image\effect\sfx\其他\爪a_雾气_紫+闪光3.3e	1	1	1	image\effect\sfx\其他\爪a_雾气_紫+闪光3.3e	1	1	1
9	157	image\effect\sfx\其他\爪a_雾气_紫+闪光3.3e	1	1	1	image\effect\sfx\其他\爪a_雾气_紫+闪光3.3e	1	1	1
9	158	image\effect\sfx\其他\爪a_雾气_紫+闪光3.3e	1	1	1	image\effect\sfx\其他\爪a_雾气_紫+闪光3.3e	1	1	1
9	159	image\effect\sfx\其他\爪a_雾气_紫+闪光3.3e	1	1	1	image\effect\sfx\其他\爪a_雾气_紫+闪光3.3e	1	1	1
9	160	image\effect\sfx\其他\爪a_雾气_紫+闪光3.3e	1	1	1	image\effect\sfx\其他\爪a_雾气_紫+闪光3.3e	1	1	1
9	161	image\effect\sfx\其他\爪a_雾气_紫+闪光3.3e	1	1	1	image\effect\sfx\其他\爪a_雾气_紫+闪光3.3e	1	1	1
9	162	image\effect\sfx\其他\爪a_雾气_紫+闪光3.3e	1	1	1	image\effect\sfx\其他\爪a_雾气_紫+闪光3.3e	1	1	1
9	163	image\effect\sfx\其他\爪a_雾气_紫+闪光3.3e	1	1	1	image\effect\sfx\其他\爪a_雾气_紫+闪光3.3e	1	1	1
10	0	image\effect\sfx\其他\空手a_发散_红.3e	1	1	1	image\effect\sfx\其他\空手a_发散_红.3e	1	1	1
10	1	image\effect\sfx\其他\空手a_发散_红.3e	1	1	1	image\effect\sfx\其他\空手a_发散_红.3e	1	1	1
10	4					image\effect\sfx\其他\刀a_发散_红.3e	1	1	1
10	5					image\effect\sfx\其他\刀a_发散_红.3e	1.3	1	1
10	6					image\effect\sfx\其他\刀a_发散_红.3e	1.3	1	1
10	7					image\effect\sfx\其他\刀a_发散_红.3e	1.4	1	1
10	8					image\effect\sfx\其他\刀a_发散_红.3e	1.4	1	1
10	9					image\effect\sfx\其他\刀a_发散_红.3e	1.4	1	1
10	10					image\effect\sfx\其他\刀b_发散_红.3e	1.4	1	1
10	11					image\effect\sfx\其他\刀b_发散_红.3e	1.5	1	1
10	12					image\effect\sfx\其他\刀b_发散_红.3e	1.1	1	1
10	13					image\effect\sfx\其他\刀b_发散_红.3e	1.4	1	1
10	14					image\effect\sfx\其他\刀c_发散_红.3e	1.2	1	1
10	15					image\effect\sfx\其他\刀c_发散_红.3e	1.2	1	1
10	16					image\effect\sfx\其他\刀c_发散_红.3e	1.1	1	1
10	17					image\effect\sfx\其他\刀d_发散_红.3e	1	1	1
10	19					image\effect\sfx\其他\剑a_发散_红.3e	1.2	1	1
10	20					image\effect\sfx\其他\剑a_发散_红.3e	1.3	1	1
10	21					image\effect\sfx\其他\剑a_发散_红.3e	1.2	1	1
10	22					image\effect\sfx\其他\剑a_发散_红.3e	1.3	1	1
10	23					image\effect\sfx\其他\剑a_发散_红.3e	1.3	1	1
10	24					image\effect\sfx\其他\剑a_发散_红.3e	1.3	1	1
10	25					image\effect\sfx\其他\剑b_发散_红.3e	1	1	1
10	26					image\effect\sfx\其他\剑b_发散_红.3e	1.3	1	1
10	27					image\effect\sfx\其他\剑b_发散_红.3e	1.4	1	1
10	28					image\effect\sfx\其他\剑b_发散_红.3e	1.3	1	1
10	29					image\effect\sfx\其他\剑c_发散_红.3e	0.9	1	1
10	30					image\effect\sfx\其他\剑c_发散_红.3e	0.9	1	1
10	31					image\effect\sfx\其他\剑c_发散_红.3e	0.9	1	1
10	32					image\effect\sfx\其他\剑c_发散_红.3e	0.9	1	1
10	33					image\effect\sfx\其他\剑c_发散_红.3e	0.9	1	1
10	34					image\effect\sfx\其他\剑c_发散_红.3e	0.9	1	1
10	37					image\effect\sfx\其他\笔b_发散_红.3e	1.5	1	1
10	38					image\effect\sfx\其他\笔b_发散_红.3e	1.5	1	1
10	39					image\effect\sfx\其他\笔b_发散_红.3e	1.5	1	1
10	40					image\effect\sfx\其他\笔a_发散_红.3e	2	1	1
10	41					image\effect\sfx\其他\笔a_发散_红.3e	2	1	1
10	42					image\effect\sfx\其他\笔b_发散_红.3e	1.5	1	1
10	43					image\effect\sfx\其他\笔b_发散_红.3e	1.5	1	1
10	44					image\effect\sfx\其他\笔b_发散_红.3e	1.6	1	1
10	45					image\effect\sfx\其他\笔b_发散_红.3e	1.6	1	1
10	46					image\effect\sfx\其他\笔b_发散_红.3e	1.6	1	1
10	47					image\effect\sfx\其他\笔b_发散_红.3e	1.1	1	1
10	48					image\effect\sfx\其他\笔b_发散_红.3e	1.4	1	1
10	49					image\effect\sfx\其他\笔b_发散_红.3e	1.8	1	1
10	50					image\effect\sfx\其他\笔b_发散_红.3e	1.4	1	1
10	52					image\effect\sfx\其他\棍a_发散_红.3e	1.4	1	1
10	53					image\effect\sfx\其他\棍a_发散_红.3e	1.4	1	1
10	54					image\effect\sfx\其他\棍a_发散_红.3e	1.4	1	1
10	55					image\effect\sfx\其他\棍a_发散_红.3e	1.4	1	1
10	56					image\effect\sfx\其他\棍a_发散_红.3e	1.4	1	1
10	57					image\effect\sfx\其他\棍a_发散_红.3e	1.4	1	1
10	58					image\effect\sfx\其他\棍a_发散_红.3e	1.4	1	1
10	59					image\effect\sfx\其他\棍a_发散_红.3e	1.4	1	1
10	60					image\effect\sfx\其他\棍a_发散_红.3e	1.4	1	1
10	61					image\effect\sfx\其他\棍a_发散_红.3e	1.4	1	1
10	62					image\effect\sfx\其他\棍a_发散_红.3e	1.4	1	1
10	63					image\effect\sfx\其他\棍b_发散_红.3e	1	1	1
10	64					image\effect\sfx\其他\棍b_发散_红.3e	1.1	1	1
10	65					image\effect\sfx\其他\棍a_发散_红.3e	1.4	1	1
10	66					image\effect\sfx\其他\棍a_发散_红.3e	1.4	1	1
10	67					image\effect\sfx\其他\棍a_发散_红.3e	1.4	1	1
10	70					image\effect\sfx\其他\杖a_发散_红.3e	1.2	0.6	0.6
10	71					image\effect\sfx\其他\杖a_发散_红.3e	1.2	0.6	0.6
10	72					image\effect\sfx\其他\杖a_发散_红.3e	1.2	0.6	0.6
10	73					image\effect\sfx\其他\杖a_发散_红.3e	1.2	0.6	0.6
10	74					image\effect\sfx\其他\杖a_发散_红.3e	1.2	0.6	0.6
10	75					image\effect\sfx\其他\杖a_发散_红.3e	1.2	0.6	0.6
10	76					image\effect\sfx\其他\杖a_发散_红.3e	1.2	0.6	0.6
10	77					image\effect\sfx\其他\杖a_发散_红.3e	1.2	0.6	0.6
10	78					image\effect\sfx\其他\杖a_发散_红.3e	1.2	0.6	0.6
10	79					image\effect\sfx\其他\杖a_发散_红.3e	1.2	0.6	0.6
10	80					image\effect\sfx\其他\杖a_发散_红.3e	1.2	0.6	0.6
10	81					image\effect\sfx\其他\杖a_发散_红.3e	1.2	0.6	0.6
10	82					image\effect\sfx\其他\杖a_发散_红.3e	1.2	0.6	0.6
10	83					image\effect\sfx\其他\杖a_发散_红.3e	1.2	0.6	0.6
10	86	image\effect\sfx\其他\琴a_发散_红.3e	0.9	1	1				
10	87	image\effect\sfx\其他\琴a_发散_红.3e	0.9	1	1				
10	88	image\effect\sfx\其他\琴a_发散_红.3e	0.9	1	1				
10	89	image\effect\sfx\其他\琴a_发散_红.3e	1.1	1	1				
10	90	image\effect\sfx\其他\琴a_发散_红.3e	0.9	1	1				
10	91	image\effect\sfx\其他\琴a_发散_红.3e	1	1	1				
10	92	image\effect\sfx\其他\琴a_发散_红.3e	1	1	1				
10	93	image\effect\sfx\其他\琴a_发散_红.3e	1	1	1				
10	94	image\effect\sfx\其他\琴a_发散_红.3e	1	1	1				
10	95	image\effect\sfx\其他\琴a_发散_红.3e	1	1	1				
10	96	image\effect\sfx\其他\琴a_发散_红.3e	1	1	1				
10	97	image\effect\sfx\其他\琴a_发散_红.3e	1	1	1				
10	98	image\effect\sfx\其他\琴a_发散_红.3e	1.2	1	1				
10	99	image\effect\sfx\其他\琴a_发散_红.3e	1.2	1	1				
10	102					image\effect\sfx\其他\枪a_发散_红.3e	1.1	1	1
10	103					image\effect\sfx\其他\枪a_发散_红.3e	1.1	1	1
10	104					image\effect\sfx\其他\枪a_发散_红.3e	1.1	1	1
10	105					image\effect\sfx\其他\枪a_发散_红.3e	1.1	1	1
10	106					image\effect\sfx\其他\枪a_发散_红.3e	1.1	1	1
10	107					image\effect\sfx\其他\枪a_发散_红.3e	1.2	1	1
10	108					image\effect\sfx\其他\枪a_发散_红.3e	1.2	1	1
10	109					image\effect\sfx\其他\枪a_发散_红.3e	1.3	1	1
10	110					image\effect\sfx\其他\枪a_发散_红.3e	1.3	1	1
10	111					image\effect\sfx\其他\枪a_发散_红.3e	1.3	1	1
10	112					image\effect\sfx\其他\枪a_发散_红.3e	1.4	1	1
10	113					image\effect\sfx\其他\枪b_发散_红.3e	1.2	1	1
10	114					image\effect\sfx\其他\枪a_发散_红.3e	1.2	1	1
10	115					image\effect\sfx\其他\枪a_发散_红.3e	1.4	1	1
10	118	image\effect\sfx\其他\弓a_发散_红.3e	1	1	1				
10	119	image\effect\sfx\其他\弓a_发散_红.3e	1.2	1	1				
10	120	image\effect\sfx\其他\弓a_发散_红.3e	1.2	1	1				
10	121	image\effect\sfx\其他\弓a_发散_红.3e	1.2	1	1.2				
10	122	image\effect\sfx\其他\弓a_发散_红.3e	1.2	1	1.2				
10	123	image\effect\sfx\其他\弓b_发散_红.3e	0.7	1	1.3				
10	124	image\effect\sfx\其他\弓b_发散_红.3e	0.8	1	1.3				
10	125	image\effect\sfx\其他\弓b_发散_红.3e	0.6	1	1.3				
10	126	image\effect\sfx\其他\弓b_发散_红.3e	0.7	1	1.3				
10	127	image\effect\sfx\其他\弓b_发散_红.3e	0.7	1	1.3				
10	128	image\effect\sfx\其他\弓b_发散_红.3e	0.8	1	1.2				
10	129	image\effect\sfx\其他\弓b_发散_红.3e	0.8	1	1.2				
10	130	image\effect\sfx\其他\弓b_发散_红.3e	1	1	1.2				
10	131	image\effect\sfx\其他\弓b_发散_红.3e	1	1	1.2				
10	134	image\effect\sfx\其他\双刀a_发散_红.3e	1.4	1	1	image\effect\sfx\其他\双刀a_发散_红.3e	1.4	1	1
10	135	image\effect\sfx\其他\双刀a_发散_红.3e	1.6	1	1	image\effect\sfx\其他\双刀a_发散_红.3e	1.6	1	1
10	136	image\effect\sfx\其他\双刀d_发散_红.3e	1.6	1	1	image\effect\sfx\其他\双刀d_发散_红.3e	1.6	1	1
10	137	image\effect\sfx\其他\双刀d_发散_红.3e	1.7	1	1	image\effect\sfx\其他\双刀d_发散_红.3e	1.7	1	1
10	138	image\effect\sfx\其他\双刀b_发散_红.3e	1.6	1	1	image\effect\sfx\其他\双刀b_发散_红.3e	1.6	1	1
10	139	image\effect\sfx\其他\双刀b_发散_红.3e	2	1	1.5	image\effect\sfx\其他\双刀b_发散_红.3e	2	1	1.5
10	140	image\effect\sfx\其他\双刀c_发散_红.3e	2	1.5	1.5	image\effect\sfx\其他\双刀c_发散_红.3e	2	1.5	1.5
10	141	image\effect\sfx\其他\双刀c_发散_红.3e	2	1.5	1.5	image\effect\sfx\其他\双刀c_发散_红.3e	2	1.5	1.5
10	142	image\effect\sfx\其他\双刀a_发散_红.3e	2	1	1	image\effect\sfx\其他\双刀a_发散_红.3e	3	1	1
10	143	image\effect\sfx\其他\双刀a_发散_红.3e	2	1	1	image\effect\sfx\其他\双刀a_发散_红.3e	3	1	1
10	144	image\effect\sfx\其他\双刀a_发散_红.3e	2	1	1	image\effect\sfx\其他\双刀a_发散_红.3e	2	1	1
10	145	image\effect\sfx\其他\双刀e_发散_红.3e	2	0.5	0.5	image\effect\sfx\其他\双刀e_发散_红.3e	2	0.5	0.5
10	146	image\effect\sfx\其他\双刀e_发散_红.3e	2.3	1	1	image\effect\sfx\其他\双刀e_发散_红.3e	2.3	1	1
10	147	image\effect\sfx\其他\双刀e_发散_红.3e	2	2	2	image\effect\sfx\其他\双刀e_发散_红.3e	2	2	2
10	150	image\effect\sfx\其他\爪a_发散_红.3e	1	1	1	image\effect\sfx\其他\爪a_发散_红.3e	1	1	1
10	151	image\effect\sfx\其他\爪a_发散_红.3e	1	1	1	image\effect\sfx\其他\爪a_发散_红.3e	1	1	1
10	152	image\effect\sfx\其他\爪a_发散_红.3e	1	1	1	image\effect\sfx\其他\爪a_发散_红.3e	1	1	1
10	153	image\effect\sfx\其他\爪a_发散_红.3e	1	1	1	image\effect\sfx\其他\爪a_发散_红.3e	1	1	1
10	154	image\effect\sfx\其他\爪a_发散_红.3e	1	1	1	image\effect\sfx\其他\爪a_发散_红.3e	1	1	1
10	155	image\effect\sfx\其他\爪a_发散_红.3e	1	1	1	image\effect\sfx\其他\爪a_发散_红.3e	1	1	1
10	156	image\effect\sfx\其他\爪a_发散_红.3e	1	1	1	image\effect\sfx\其他\爪a_发散_红.3e	1	1	1
10	157	image\effect\sfx\其他\爪a_发散_红.3e	1	1	1	image\effect\sfx\其他\爪a_发散_红.3e	1	1	1
10	158	image\effect\sfx\其他\爪a_发散_红.3e	1	1	1	image\effect\sfx\其他\爪a_发散_红.3e	1	1	1
10	159	image\effect\sfx\其他\爪a_发散_红.3e	1	1	1	image\effect\sfx\其他\爪a_发散_红.3e	1	1	1
10	160	image\effect\sfx\其他\爪a_发散_红.3e	1	1	1	image\effect\sfx\其他\爪a_发散_红.3e	1	1	1
10	161	image\effect\sfx\其他\爪a_发散_红.3e	1	1	1	image\effect\sfx\其他\爪a_发散_红.3e	1	1	1
10	162	image\effect\sfx\其他\爪a_发散_红.3e	1	1	1	image\effect\sfx\其他\爪a_发散_红.3e	1	1	1
10	163	image\effect\sfx\其他\爪a_发散_红.3e	1	1	1	image\effect\sfx\其他\爪a_发散_红.3e	1	1	1
11	0	image\effect\sfx\其他\空手a_发散_蓝.3e	1	1	1	image\effect\sfx\其他\空手a_发散_蓝.3e	1	1	1
11	1	image\effect\sfx\其他\空手a_发散_蓝.3e	1	1	1	image\effect\sfx\其他\空手a_发散_蓝.3e	1	1	1
11	4					image\effect\sfx\其他\刀a_发散_蓝.3e	1	1	1
11	5					image\effect\sfx\其他\刀a_发散_蓝.3e	1.3	1	1
11	6					image\effect\sfx\其他\刀a_发散_蓝.3e	1.3	1	1
11	7					image\effect\sfx\其他\刀a_发散_蓝.3e	1.4	1	1
11	8					image\effect\sfx\其他\刀a_发散_蓝.3e	1.4	1	1
11	9					image\effect\sfx\其他\刀a_发散_蓝.3e	1.1	1	1
11	10					image\effect\sfx\其他\刀b_发散_蓝.3e	1.4	1	1
11	11					image\effect\sfx\其他\刀b_发散_蓝.3e	1.5	1	1
11	12					image\effect\sfx\其他\刀b_发散_蓝.3e	1.1	1	1
11	13					image\effect\sfx\其他\刀b_发散_蓝.3e	1.4	1	1
11	14					image\effect\sfx\其他\刀c_发散_蓝.3e	1.2	1	1
11	15					image\effect\sfx\其他\刀c_发散_蓝.3e	1.2	1	1
11	16					image\effect\sfx\其他\刀c_发散_蓝.3e	1.1	1	1
11	17					image\effect\sfx\其他\刀d_发散_蓝.3e	1	1	1
11	19					image\effect\sfx\其他\剑a_发散_蓝.3e	1.2	1	1
11	20					image\effect\sfx\其他\剑a_发散_蓝.3e	1.3	1	1
11	21					image\effect\sfx\其他\剑a_发散_蓝.3e	1.2	1	1
11	22					image\effect\sfx\其他\剑a_发散_蓝.3e	1.3	1	1
11	23					image\effect\sfx\其他\剑a_发散_蓝.3e	1.3	1	1
11	24					image\effect\sfx\其他\剑a_发散_蓝.3e	1.3	1	1
11	25					image\effect\sfx\其他\剑b_发散_蓝.3e	1	1	1
11	26					image\effect\sfx\其他\剑b_发散_蓝.3e	1.3	1	1
11	27					image\effect\sfx\其他\剑b_发散_蓝.3e	1.4	1	1
11	28					image\effect\sfx\其他\剑b_发散_蓝.3e	1.3	1	1
11	29					image\effect\sfx\其他\剑c_发散_蓝.3e	0.9	1	1
11	30					image\effect\sfx\其他\剑c_发散_蓝.3e	0.9	1	1
11	31					image\effect\sfx\其他\剑c_发散_蓝.3e	0.9	1	1
11	32					image\effect\sfx\其他\剑c_发散_蓝.3e	0.9	1	1
11	33					image\effect\sfx\其他\剑c_发散_蓝.3e	0.9	1	1
11	34					image\effect\sfx\其他\剑c_发散_蓝.3e	0.9	1	1
11	37					image\effect\sfx\其他\笔b_发散_蓝.3e	1.5	1	1
11	38					image\effect\sfx\其他\笔b_发散_蓝.3e	1.5	1	1
11	39					image\effect\sfx\其他\笔b_发散_蓝.3e	1.5	1	1
11	40					image\effect\sfx\其他\笔a_发散_蓝.3e	2	1	1
11	41					image\effect\sfx\其他\笔a_发散_蓝.3e	2	1	1
11	42					image\effect\sfx\其他\笔b_发散_蓝.3e	1.5	1	1
11	43					image\effect\sfx\其他\笔b_发散_蓝.3e	1.5	1	1
11	44					image\effect\sfx\其他\笔b_发散_蓝.3e	1.6	1	1
11	45					image\effect\sfx\其他\笔b_发散_蓝.3e	1.6	1	1
11	46					image\effect\sfx\其他\笔b_发散_蓝.3e	1.6	1	1
11	47					image\effect\sfx\其他\笔b_发散_蓝.3e	1.1	1	1
11	48					image\effect\sfx\其他\笔b_发散_蓝.3e	1.4	1	1
11	49					image\effect\sfx\其他\笔b_发散_蓝.3e	1.8	1	1
11	50					image\effect\sfx\其他\笔b_发散_蓝.3e	1.4	1	1
11	52					image\effect\sfx\其他\棍a_发散_蓝.3e	1.4	1	1
11	53					image\effect\sfx\其他\棍a_发散_蓝.3e	1.4	1	1
11	54					image\effect\sfx\其他\棍a_发散_蓝.3e	1.4	1	1
11	55					image\effect\sfx\其他\棍a_发散_蓝.3e	1.4	1	1
11	56					image\effect\sfx\其他\棍a_发散_蓝.3e	1.4	1	1
11	57					image\effect\sfx\其他\棍a_发散_蓝.3e	1.4	1	1
11	58					image\effect\sfx\其他\棍a_发散_蓝.3e	1.4	1	1
11	59					image\effect\sfx\其他\棍a_发散_蓝.3e	1.4	1	1
11	60					image\effect\sfx\其他\棍a_发散_蓝.3e	1.4	1	1
11	61					image\effect\sfx\其他\棍a_发散_蓝.3e	1.4	1	1
11	62					image\effect\sfx\其他\棍a_发散_蓝.3e	1.4	1	1
11	63					image\effect\sfx\其他\棍b_发散_蓝.3e	1	1	1
11	64					image\effect\sfx\其他\棍b_发散_蓝.3e	1.1	1	1
11	65					image\effect\sfx\其他\棍a_发散_蓝.3e	1.4	1	1
11	66					image\effect\sfx\其他\棍a_发散_蓝.3e	1.4	1	1
11	67					image\effect\sfx\其他\棍a_发散_蓝.3e	1.4	1	1
11	70					image\effect\sfx\其他\杖a_发散_蓝.3e	1.2	0.6	0.6
11	71					image\effect\sfx\其他\杖a_发散_蓝.3e	1.2	0.6	0.6
11	72					image\effect\sfx\其他\杖a_发散_蓝.3e	1.2	0.6	0.6
11	73					image\effect\sfx\其他\杖a_发散_蓝.3e	1.2	0.6	0.6
11	74					image\effect\sfx\其他\杖a_发散_蓝.3e	1.2	0.6	0.6
11	75					image\effect\sfx\其他\杖a_发散_蓝.3e	1.2	0.6	0.6
11	76					image\effect\sfx\其他\杖a_发散_蓝.3e	1.2	0.6	0.6
11	77					image\effect\sfx\其他\杖a_发散_蓝.3e	1.2	0.6	0.6
11	78					image\effect\sfx\其他\杖a_发散_蓝.3e	1.2	0.6	0.6
11	79					image\effect\sfx\其他\杖a_发散_蓝.3e	1.2	0.6	0.6
11	80					image\effect\sfx\其他\杖a_发散_蓝.3e	1.2	0.6	0.6
11	81					image\effect\sfx\其他\杖a_发散_蓝.3e	1.2	0.6	0.6
11	82					image\effect\sfx\其他\杖a_发散_蓝.3e	1.2	0.6	0.6
11	83					image\effect\sfx\其他\杖a_发散_蓝.3e	1.2	0.6	0.6
11	86	image\effect\sfx\其他\琴a_发散_蓝.3e	0.9	1	1				
11	87	image\effect\sfx\其他\琴a_发散_蓝.3e	0.9	1	1				
11	88	image\effect\sfx\其他\琴a_发散_蓝.3e	0.9	1	1				
11	89	image\effect\sfx\其他\琴a_发散_蓝.3e	1.1	1	1				
11	90	image\effect\sfx\其他\琴a_发散_蓝.3e	0.9	1	1				
11	91	image\effect\sfx\其他\琴a_发散_蓝.3e	1	1	1				
11	92	image\effect\sfx\其他\琴a_发散_蓝.3e	1	1	1				
11	93	image\effect\sfx\其他\琴a_发散_蓝.3e	1	1	1				
11	94	image\effect\sfx\其他\琴a_发散_蓝.3e	1	1	1				
11	95	image\effect\sfx\其他\琴a_发散_蓝.3e	1	1	1				
11	96	image\effect\sfx\其他\琴a_发散_蓝.3e	1	1	1				
11	97	image\effect\sfx\其他\琴a_发散_蓝.3e	1	1	1				
11	98	image\effect\sfx\其他\琴a_发散_蓝.3e	1.2	1	1				
11	99	image\effect\sfx\其他\琴a_发散_蓝.3e	1.2	1	1				
11	102					image\effect\sfx\其他\枪a_发散_蓝.3e	1.1	1	1
11	103					image\effect\sfx\其他\枪a_发散_蓝.3e	1.1	1	1
11	104					image\effect\sfx\其他\枪a_发散_蓝.3e	1.1	1	1
11	105					image\effect\sfx\其他\枪a_发散_蓝.3e	1.1	1	1
11	106					image\effect\sfx\其他\枪a_发散_蓝.3e	1.1	1	1
11	107					image\effect\sfx\其他\枪a_发散_蓝.3e	1.2	1	1
11	108					image\effect\sfx\其他\枪a_发散_蓝.3e	1.2	1	1
11	109					image\effect\sfx\其他\枪a_发散_蓝.3e	1.3	1	1
11	110					image\effect\sfx\其他\枪a_发散_蓝.3e	1.3	1	1
11	111					image\effect\sfx\其他\枪a_发散_蓝.3e	1.3	1	1
11	112					image\effect\sfx\其他\枪a_发散_蓝.3e	1.4	1	1
11	113					image\effect\sfx\其他\枪b_发散_蓝.3e	1.2	1	1
11	114					image\effect\sfx\其他\枪a_发散_蓝.3e	1.2	1	1
11	115					image\effect\sfx\其他\枪a_发散_蓝.3e	1.4	1	1
11	118	image\effect\sfx\其他\弓a_发散_蓝.3e	1	1	1				
11	119	image\effect\sfx\其他\弓a_发散_蓝.3e	1.2	1	1				
11	120	image\effect\sfx\其他\弓a_发散_蓝.3e	1.2	1	1				
11	121	image\effect\sfx\其他\弓a_发散_蓝.3e	1.2	1	1.2				
11	122	image\effect\sfx\其他\弓a_发散_蓝.3e	1.2	1	1.2				
11	123	image\effect\sfx\其他\弓b_发散_蓝.3e	0.7	1	1.3				
11	124	image\effect\sfx\其他\弓b_发散_蓝.3e	0.8	1	1.3				
11	125	image\effect\sfx\其他\弓b_发散_蓝.3e	0.6	1	1.3				
11	126	image\effect\sfx\其他\弓b_发散_蓝.3e	0.7	1	1.3				
11	127	image\effect\sfx\其他\弓b_发散_蓝.3e	0.7	1	1.3				
