EnhanceID	SuccessRate	_type	Item_Count	Item_GDP	NeedMoney	Stuff_1_Need	Stuff_1_Count	Stuff_1_GDP	SampleItem_1	StuffName_1	Stuff_2_Need	Stuff_2_Count	Stuff_2_GDP	SampleItem_2	StuffName_2	Stuff_3_Need	Stuff_3_Count	Stuff_3_GDP	SampleItem_3	StuffName_3	Stuff_4_Need	Stuff_4_Count	Stuff_4_GDP	SampleItem_4	StuffName_4
1052	100	yaoyang	1	0;101;3186	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1053	100	yaoyang	1	0;101;3187	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1054	100	yaoyang	1	0;101;3188	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1055	100	yaoyang	1	0;101;3189	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1056	100	yaoyang	1	0;101;3190	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1057	100	yaoyang	1	0;101;3191	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1058	100	yaoyang	1	0;102;3176	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1059	100	yaoyang	1	0;102;3178	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1060	100	yaoyang	1	0;102;3180	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1061	100	yaoyang	1	0;102;3182	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1062	100	yaoyang	1	0;102;3184	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1063	100	yaoyang	1	0;102;3185	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1064	100	yaoyang	1	0;102;3186	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1065	100	yaoyang	1	0;102;3187	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1066	100	yaoyang	1	0;102;3188	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1067	100	yaoyang	1	0;102;3189	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1068	100	yaoyang	1	0;102;3190	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1069	100	yaoyang	1	0;102;3191	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1070	100	yaoyang	1	0;102;3192	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1071	100	yaoyang	1	0;102;3193	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1072	100	yaoyang	1	0;102;3194	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1073	100	yaoyang	1	0;3;8992	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1074	100	yaoyang	1	0;0;8993	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1075	100	yaoyang	1	0;8;8994	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1076	100	yaoyang	1	0;1;8995	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1077	100	yaoyang	1	0;2;8996	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1078	100	yaoyang	1	0;10;8997	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1079	100	yaoyang	1	0;0;8998	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1080	100	yaoyang	1	0;5;8999	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1081	100	yaoyang	1	0;2;9000	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1082	100	yaoyang	1	0;9;9001	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1083	100	yaoyang	1	0;6;9002	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1084	100	yaoyang	1	0;4;9003	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1085	100	yaoyang	1	0;7;9004	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1086	100	yaoyang	1	0;11;9005	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1087	100	yaoyang	1	0;2;9006	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1088	100	yaoyang	1	0;3;9007	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1089	100	yaoyang	1	0;9;9008	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1090	100	yaoyang	1	0;11;9009	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1091	100	yaoyang	1	0;13;9010	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1092	100	yaoyang	1	0;12;9011	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1093	100	wulinmenzhu	1	0;103;30025	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1094	100	wulinmenzhu	1	0;103;30026	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1095	100	wulinmenzhu	1	0;103;30027	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1096	100	wulinmenzhu	1	0;103;30028	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1097	100	wulinmenzhu	1	0;100;30025	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1098	100	wulinmenzhu	1	0;100;30026	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1099	100	wulinmenzhu	1	0;100;30027	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1100	100	wulinmenzhu	1	0;100;30028	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1101	100	wulinmenzhu	1	0;101;30025	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1102	100	wulinmenzhu	1	0;101;30026	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1103	100	wulinmenzhu	1	0;101;30027	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1104	100	wulinmenzhu	1	0;101;30028	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1105	100	tiandiriyue	1	0;102;30037	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1106	100	tiandiriyue	1	0;102;30038	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1107	100	shimen45_xin	1	0;2;23131	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1108	100	shimen45_xin	1	0;2;23132	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1109	100	shimen45_xin	1	0;2;23141	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1110	100	shimen45_xin	1	0;2;23142	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1111	100	shimen45_xin	1	0;13;29131	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1112	100	shimen45_xin	1	0;13;29132	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1113	100	shimen45_xin	1	0;13;29141	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1114	100	shimen45_xin	1	0;13;29142	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1115	100	shimen45_xin	1	0;12;30131	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1116	100	shimen45_xin	1	0;12;30132	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1117	100	shimen45_xin	1	0;12;30141	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1118	100	shimen45_xin	1	0;12;30142	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1119	100	shimen45_xin	1	0;103;23131	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1120	100	shimen45_xin	1	0;103;23132	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1121	100	shimen45_xin	1	0;103;23141	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1122	100	shimen45_xin	1	0;103;23142	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1123	100	shimen45_xin	1	0;103;29131	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1124	100	shimen45_xin	1	0;103;29132	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1125	100	shimen45_xin	1	0;103;29141	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1126	100	shimen45_xin	1	0;103;29142	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1127	100	shimen45_xin	1	0;103;30131	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1128	100	shimen45_xin	1	0;103;30132	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1129	100	shimen45_xin	1	0;103;30141	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1130	100	shimen45_xin	1	0;103;30142	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1131	100	shimen45_xin	1	0;101;23131	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1132	100	shimen45_xin	1	0;101;23132	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1133	100	shimen45_xin	1	0;101;23141	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1134	100	shimen45_xin	1	0;101;23142	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1135	100	shimen45_xin	1	0;101;29131	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1136	100	shimen45_xin	1	0;101;29132	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1137	100	shimen45_xin	1	0;101;29141	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1138	100	shimen45_xin	1	0;101;29142	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1139	100	shimen45_xin	1	0;101;30131	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1140	100	shimen45_xin	1	0;101;30132	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1141	100	shimen45_xin	1	0;101;30141	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1142	100	shimen45_xin	1	0;101;30142	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1143	100	shimen45_xin	1	0;100;23131	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1144	100	shimen45_xin	1	0;100;23132	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1145	100	shimen45_xin	1	0;100;23141	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1146	100	shimen45_xin	1	0;100;23142	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1147	100	shimen45_xin	1	0;100;29131	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1148	100	shimen45_xin	1	0;100;29132	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1149	100	shimen45_xin	1	0;100;29141	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1150	100	shimen45_xin	1	0;100;29142	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1151	100	shimen45_xin	1	0;100;30131	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1152	100	shimen45_xin	1	0;100;30132	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1153	100	shimen45_xin	1	0;100;30141	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1154	100	shimen45_xin	1	0;100;30142	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1155	100	shimen45_xin	1	0;102;23141	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1156	100	shimen45_xin	1	0;102;23142	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1157	100	shimen45_xin	1	0;102;23145	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1158	100	shimen45_xin	1	0;102;23146	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1159	100	shimen45_xin	1	0;102;23131	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1160	100	shimen45_xin	1	0;102;23132	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1161	100	shimen45_xin	1	0;102;23135	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1162	100	shimen45_xin	1	0;102;23136	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1163	100	shimen45_xin	1	0;102;30131	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1164	100	shimen45_xin	1	0;102;30132	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1165	100	shimen45_xin	1	0;102;30135	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1166	100	shimen45_xin	1	0;102;30136	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1155	100	shimen45_xin	1	0;102;30141	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1156	100	shimen45_xin	1	0;102;30142	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1157	100	shimen45_xin	1	0;102;30145	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1158	100	shimen45_xin	1	0;102;30146	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1159	100	shimen45_xin	1	0;102;29131	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1160	100	shimen45_xin	1	0;102;29132	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1161	100	shimen45_xin	1	0;102;29135	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1162	100	shimen45_xin	1	0;102;29136	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1163	100	shimen45_xin	1	0;102;29141	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1164	100	shimen45_xin	1	0;102;29142	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1165	100	shimen45_xin	1	0;102;29145	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1166	100	shimen45_xin	1	0;102;29146	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1167	100	zhankuang	1	0;103;30143	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1168	100	zhankuang	1	0;103;30144	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1169	100	zhankuang	1	0;100;30143	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1170	100	zhankuang	1	0;100;30144	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1171	100	zhankuang	1	0;101;30143	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1172	100	zhankuang	1	0;101;30144	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1173	100	zhankuang	1	0;3;30143	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1174	100	zhankuang	1	0;3;30144	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1175	100	zhankuang	1	0;103;30147	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1176	100	zhankuang	1	0;103;30148	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1177	100	zhankuang	1	0;100;30147	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1178	100	zhankuang	1	0;100;30148	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1179	100	zhankuang	1	0;101;30147	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1180	100	zhankuang	1	0;101;30148	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1181	100	zhankuang	1	0;0;30145	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1182	100	zhankuang	1	0;0;30146	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1183	100	zhankuang	1	0;103;30145	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1184	100	zhankuang	1	0;103;30146	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1185	100	zhankuang	1	0;100;30145	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1186	100	zhankuang	1	0;100;30146	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1187	100	zhankuang	1	0;101;30145	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1188	100	zhankuang	1	0;101;30146	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1189	100	zhankuang	1	0;8;30147	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1190	100	zhankuang	1	0;8;30148	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1191	100	zhankuang	1	0;103;30149	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1192	100	zhankuang	1	0;103;30150	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1193	100	zhankuang	1	0;103;30151	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1194	100	zhankuang	1	0;103;30152	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1195	100	zhankuang	1	0;100;30149	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1196	100	zhankuang	1	0;100;30150	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1197	100	zhankuang	1	0;100;30151	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1198	100	zhankuang	1	0;100;30152	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1199	100	zhankuang	1	0;101;30149	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1200	100	zhankuang	1	0;101;30150	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1201	100	zhankuang	1	0;101;30151	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1202	100	zhankuang	1	0;101;30152	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1203	100	zhankuang	1	0;1;30149	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1204	100	zhankuang	1	0;1;30150	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1205	100	zhankuang	1	0;1;30151	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1206	100	zhankuang	1	0;1;30152	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1207	100	zhankuang	1	0;103;30153	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1208	100	zhankuang	1	0;103;30154	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1209	100	zhankuang	1	0;100;30153	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1210	100	zhankuang	1	0;100;30154	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1211	100	zhankuang	1	0;101;30153	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1212	100	zhankuang	1	0;101;30154	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1213	100	zhankuang	1	0;2;30153	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1214	100	zhankuang	1	0;2;30154	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1215	100	zhankuang	1	0;103;30155	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1216	100	zhankuang	1	0;103;30156	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1217	100	zhankuang	1	0;100;30155	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1218	100	zhankuang	1	0;100;30156	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1219	100	zhankuang	1	0;101;30155	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1220	100	zhankuang	1	0;101;30156	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1221	100	zhankuang	1	0;10;30155	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1222	100	zhankuang	1	0;10;30156	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1223	100	zhankuang	1	0;103;30157	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1224	100	zhankuang	1	0;103;30158	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1225	100	zhankuang	1	0;103;30159	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1226	100	zhankuang	1	0;103;30160	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1227	100	zhankuang	1	0;100;30157	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1228	100	zhankuang	1	0;100;30158	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1229	100	zhankuang	1	0;100;30159	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1230	100	zhankuang	1	0;100;30160	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1231	100	zhankuang	1	0;101;30157	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1232	100	zhankuang	1	0;101;30158	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1233	100	zhankuang	1	0;101;30159	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1234	100	zhankuang	1	0;101;30160	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1235	100	zhankuang	1	0;0;30157	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1236	100	zhankuang	1	0;0;30158	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1237	100	zhankuang	1	0;0;30159	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1238	100	zhankuang	1	0;0;30160	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1239	100	zhankuang	1	0;103;30161	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1240	100	zhankuang	1	0;103;30162	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1241	100	zhankuang	1	0;103;30163	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1242	100	zhankuang	1	0;103;30164	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1243	100	zhankuang	1	0;100;30161	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1244	100	zhankuang	1	0;100;30162	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1245	100	zhankuang	1	0;100;30163	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1246	100	zhankuang	1	0;100;30164	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1247	100	zhankuang	1	0;101;30161	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1248	100	zhankuang	1	0;101;30162	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1249	100	zhankuang	1	0;101;30163	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1250	100	zhankuang	1	0;101;30164	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1251	100	zhankuang	1	0;5;30161	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1252	100	zhankuang	1	0;5;30162	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1253	100	zhankuang	1	0;5;30163	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1254	100	zhankuang	1	0;5;30164	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1255	100	zhankuang	1	0;103;30165	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1256	100	zhankuang	1	0;103;30166	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1257	100	zhankuang	1	0;103;30167	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1258	100	zhankuang	1	0;103;30168	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1259	100	zhankuang	1	0;100;30165	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1260	100	zhankuang	1	0;100;30166	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1261	100	zhankuang	1	0;100;30167	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1262	100	zhankuang	1	0;100;30168	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1263	100	zhankuang	1	0;101;30165	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1264	100	zhankuang	1	0;101;30166	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1265	100	zhankuang	1	0;101;30167	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1266	100	zhankuang	1	0;101;30168	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1267	100	zhankuang	1	0;2;30165	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1268	100	zhankuang	1	0;2;30166	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1269	100	zhankuang	1	0;2;30167	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1270	100	zhankuang	1	0;2;30168	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1271	100	zhankuang	1	0;103;30169	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1272	100	zhankuang	1	0;103;30170	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1273	100	zhankuang	1	0;103;30171	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1274	100	zhankuang	1	0;103;30172	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1275	100	zhankuang	1	0;100;30169	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1276	100	zhankuang	1	0;100;30170	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1277	100	zhankuang	1	0;100;30171	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1278	100	zhankuang	1	0;100;30172	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1279	100	zhankuang	1	0;101;30169	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1280	100	zhankuang	1	0;101;30170	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1281	100	zhankuang	1	0;101;30171	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1282	100	zhankuang	1	0;101;30172	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1283	100	zhankuang	1	0;9;30169	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1284	100	zhankuang	1	0;9;30170	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1285	100	zhankuang	1	0;9;30171	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1286	100	zhankuang	1	0;9;30172	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1287	100	zhankuang	1	0;103;30173	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1288	100	zhankuang	1	0;103;30174	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1289	100	zhankuang	1	0;103;30175	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1290	100	zhankuang	1	0;103;30176	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
