物品大类型	物品副类型	物品详细类别	属性编号1	属性1等级	属性编号2	属性2等级	属性编号3	属性3等级
0	102	3055	410	2	253	5	409	3
0	102	3056	408	2	409	5	417	5
0	102	3057	408	2	409	5	417	5
0	102	3058	408	2	409	5	417	5
0	102	3059	408	2	409	5	417	5
0	102	3060	408	2	409	5	412	1
0	102	3061	408	2	409	5	412	1
0	102	3062	408	2	409	5	412	1
0	102	3063	408	2	409	5	412	1
0	102	3064	408	2	409	5	418	2
0	102	3065	408	2	409	5	418	2
0	102	3066	408	2	409	5	418	2
0	102	3067	408	2	409	5	418	2
0	102	3068	408	2	409	5	413	1
0	102	3069	408	2	409	5	413	1
0	102	3070	408	2	409	5	413	1
0	102	3071	408	2	409	5	413	1
0	102	3072	408	2	409	5	418	2
0	102	3073	408	2	409	5	418	2
0	102	3074	408	2	409	5	418	2
0	102	3075	408	2	409	5	418	2
0	102	3076	408	2	409	5	413	1
0	102	3077	408	2	409	5	413	1
0	102	3078	408	2	409	5	413	1
0	102	3079	408	2	409	5	413	1
0	102	3080	408	2	409	5	417	5
0	102	3081	408	2	409	5	417	5
0	102	3082	408	2	409	5	417	5
0	102	3083	408	2	409	5	417	5
0	102	3084	408	2	409	5	412	1
0	102	3085	408	2	409	5	412	1
0	102	3086	408	2	409	5	412	1
0	102	3087	408	2	409	5	412	1
0	102	3088	408	2	409	5	417	5
0	102	3089	408	2	409	5	417	5
0	102	3090	408	2	409	5	417	5
0	102	3091	408	2	409	5	417	5
0	102	3092	408	2	409	5	412	1
0	102	3093	408	2	409	5	412	1
0	102	3094	408	2	409	5	412	1
0	102	3095	408	2	409	5	412	1
0	102	3096	408	2	409	5	418	2
0	102	3097	408	2	409	5	418	2
0	102	3098	408	2	409	5	418	2
0	102	3099	408	2	409	5	418	2
0	102	3100	408	2	409	5	413	1
0	102	3101	408	2	409	5	413	1
0	102	3102	408	2	409	5	413	1
0	102	3103	408	2	409	5	413	1
0	102	3104	408	2	409	5	418	2
0	102	3105	408	2	409	5	418	2
0	102	3106	408	2	409	5	418	2
0	102	3107	408	2	409	5	418	2
0	102	3108	408	2	409	5	413	1
0	102	3109	408	2	409	5	413	1
0	102	3110	408	2	409	5	413	1
0	102	3111	408	2	409	5	413	1
0	102	3112	408	2	409	5	417	5
0	102	3113	408	2	409	5	417	5
0	102	3114	408	2	409	5	417	5
0	102	3115	408	2	409	5	417	5
0	102	3116	408	2	409	5	412	1
0	102	3117	408	2	409	5	412	1
0	102	3118	408	2	409	5	412	1
0	102	3119	408	2	409	5	412	1
0	3	30001	261	3	263	7	264	7
0	5	30002	261	3	263	7	264	7
0	8	30003	262	3	267	7	263	7
0	0	30004	262	3	267	7	263	7
0	1	30005	281	4	265	7	264	7
0	2	30006	262	3	292	4	293	4
0	10	30007	268	3	266	7	265	7
0	0	30008	261	3	264	7	263	7
0	5	30009	268	3	265	7	266	7
0	2	30010	262	3	267	7	266	7
0	9	30011	268	3	266	7	265	7
0	6	30012	261	3	264	7	263	7
0	4	30013	268	3	265	7	264	7
0	7	30014	281	4	265	7	264	7
0	11	30015	285	5	266	7	267	7
0	3	30016	261	4	398	2	399	2
0	5	30017	261	4	398	2	399	2
0	8	30018	262	4	402	2	398	2
0	0	30019	262	4	402	2	398	2
0	1	30020	281	5	400	2	399	2
0	2	30021	262	4	292	5	293	5
0	10	30022	268	4	401	2	400	2
0	0	30023	261	4	399	2	398	2
0	5	30024	268	4	400	2	401	2
0	2	30025	262	4	402	2	401	2
0	9	30026	268	4	401	2	400	2
0	6	30027	261	4	399	2	398	2
0	4	30028	268	4	400	2	399	2
0	7	30029	281	5	400	2	399	2
0	11	30030	285	6	401	2	402	2
0	102	30001	102	5	79	5	80	5
0	102	30002	102	5	390	2		
0	102	30003	102	5	365	7		
0	102	30004	102	5	79	5	80	5
0	102	30005	102	5	390	2		
0	102	30006	102	5	365	7		
0	102	30007	102	5	79	5	80	5
0	102	30008	102	5	390	2		
0	102	30009	102	5	365	7		
0	102	30010	102	5	79	5	80	5
0	102	30011	102	5	390	2		
0	102	30012	102	5	365	7		
0	103	30001	276	3	290	2	367	5
0	103	30002	276	3	290	2	367	5
0	103	30003	276	3	290	2	367	5
0	103	30004	276	3	290	2	367	5
0	100	30001	407	4	277	1	367	5
0	100	30002	407	4	277	1	367	5
0	100	30003	407	4	277	1	367	5
0	100	30004	407	4	277	1	367	5
0	101	30001	389	4	372	4	367	5
0	101	30002	389	4	372	4	367	5
0	101	30003	389	4	372	4	367	5
0	101	30004	389	4	372	4	367	5
0	100	30013	582	3	409	4	277	2
0	100	30014	582	3	409	4	277	2
0	100	30015	582	3	409	4	277	2
0	100	30016	582	3	409	4	277	2
0	101	30013	582	2	409	4	277	2
0	101	30014	582	2	409	4	277	2
0	101	30015	582	2	409	4	277	2
0	101	30016	582	2	409	4	277	2
0	103	30013	477	4	277	2	278	2
0	103	30014	477	4	277	2	278	2
0	103	30015	477	4	277	2	278	2
0	103	30016	477	4	277	2	278	2
0	105	30001	403	5				
0	105	30002	403	5				
0	105	30003	403	5				
0	105	30004	403	5				
0	105	30005	403	5				
0	105	30006	403	5				
0	105	30007	403	5				
0	105	30008	403	5				
0	105	30009	403	5				
0	105	30010	403	5				
0	105	30011	403	5				
0	105	30012	403	5				
0	105	30013	403	5				
0	105	30014	403	5				
0	105	30015	403	5				
0	105	30016	403	5				
0	105	30017	403	5				
0	105	30018	403	5				
0	105	30019	403	5				
0	105	30020	403	5				
0	105	30021	403	5				
0	105	30022	403	5				
0	105	30023	403	5				
0	105	30024	403	5				
0	105	30025	403	5				
0	105	30026	403	5				
0	105	30027	403	5				
0	105	30028	403	5				
0	105	30029	403	5				
0	105	30030	403	5				
0	105	30031	403	5				
0	105	30032	403	5				
0	105	30033	403	5				
0	102	3120	645	2	653	2	660	1
0	102	3121	645	3	653	2	660	2
0	102	3122	645	4	653	2	660	3
0	102	3123	648	2	653	2	660	1
0	102	3124	648	3	653	2	660	2
0	102	3125	648	4	653	2	660	3
0	102	3126	650	2	653	2	660	1
0	102	3127	650	3	653	2	660	2
0	102	3128	650	4	653	2	660	3
0	102	3129	649	2	653	2	660	1
0	102	3130	649	3	653	2	660	2
0	102	3131	649	4	653	2	660	3
0	102	3132	647	2	653	2	660	1
0	102	3133	647	3	653	2	660	2
0	102	3134	647	4	653	2	660	3
0	103	3032	635	4	305	2	659	4
0	103	3033	635	4	305	3	659	5
0	103	3034	635	5	305	4	102	4
0	103	3035	635	4	653	1	659	4
0	103	3036	635	4	653	2	659	5
0	103	3037	635	5	653	3	102	4
0	103	3038	635	4	305	2	659	4
0	103	3039	635	4	305	3	659	5
0	103	3040	635	5	305	4	102	4
0	103	3041	635	4	653	1	659	4
0	103	3042	635	4	653	2	659	5
0	103	3043	635	5	653	3	102	4
0	103	3044	635	4	305	2	659	4
0	103	3045	635	4	305	3	659	5
0	103	3046	635	5	305	4	102	4
0	103	3047	635	4	653	1	659	4
0	103	3048	635	4	653	2	659	5
0	103	3049	635	5	653	3	102	4
0	103	3050	635	4	305	2	659	4
0	103	3051	635	4	305	3	659	5
0	103	3052	635	5	305	4	102	4
0	103	3053	635	4	653	1	659	4
0	103	3054	635	4	653	2	659	5
0	103	3055	635	5	653	3	102	4
0	100	3032	639	3	653	2	659	4
0	100	3033	639	4	653	3	659	5
0	100	3034	639	5	653	4	102	4
0	100	3035	636	3	653	2	659	4
0	100	3036	636	4	653	3	659	5
0	100	3037	636	5	653	4	102	4
0	100	3038	639	3	653	2	659	4
0	100	3039	639	4	653	3	659	5
0	100	3040	639	5	653	4	102	4
0	100	3041	636	3	653	2	659	4
0	100	3042	636	4	653	3	659	5
0	100	3043	636	5	653	4	102	4
0	100	3044	639	3	653	2	659	4
0	100	3045	639	4	653	3	659	5
0	100	3046	639	5	653	4	102	4
0	100	3047	636	3	653	2	659	4
0	100	3048	636	4	653	3	659	5
0	100	3049	636	5	653	4	102	4
0	100	3050	639	3	653	2	659	4
0	100	3051	639	4	653	3	659	5
0	100	3052	639	5	653	4	102	4
0	100	3053	636	3	653	2	659	4
0	100	3054	636	4	653	3	659	5
0	100	3055	636	5	653	4	102	4
0	101	3032	639	1	653	3	660	2
0	101	3033	639	2	653	4	660	3
0	101	3034	639	3	653	5	660	4
0	101	3035	636	1	653	3	660	2
0	101	3036	636	2	653	4	660	3
0	101	3037	636	3	653	5	660	4
0	101	3038	639	1	653	3	660	2
0	101	3039	639	2	653	4	660	3
0	101	3040	639	3	653	5	660	4
0	101	3041	636	1	653	3	660	2
0	101	3042	636	2	653	4	660	3
0	101	3043	636	3	653	5	660	4
0	101	3044	639	1	653	3	660	2
0	101	3045	639	2	653	4	660	3
0	101	3046	639	3	653	5	660	4
0	101	3047	636	1	653	3	660	2
0	101	3048	636	2	653	4	660	3
0	101	3049	636	3	653	5	660	4
0	101	3050	639	1	653	3	660	2
0	101	3051	639	2	653	4	660	3
0	101	3052	639	3	653	5	660	4
0	101	3053	636	1	653	3	660	2
0	101	3054	636	2	653	4	660	3
0	101	3055	636	3	653	5	660	4
0	0	8872	650	3	86	4	616	1
0	0	8873	645	3	85	4	621	1
0	0	8874	650	4	86	5	616	1
0	0	8875	645	4	85	5	621	1
0	0	8876	650	5	86	6	666	1
0	0	8877	645	5	85	6	662	1
0	1	8878	648	3	563	1	618	1
0	1	8879	648	4	563	2	618	1
0	1	8880	648	5	563	3	664	1
0	2	8881	647	3	267	4	619	1
0	2	8882	650	3	86	4	623	1
0	2	8883	650	3	86	4	629	1
0	2	8884	647	4	267	5	619	1
0	2	8885	650	4	86	5	623	1
0	2	8886	650	4	86	5	629	1
0	2	8887	647	5	267	6	666	1
0	2	8888	650	5	86	6	666	1
0	2	8889	650	5	86	6	666	1
0	3	8890	647	3	85	4	615	1
0	3	8891	645	3	85	4	630	1
0	3	8892	647	4	85	5	615	1
0	3	8893	645	4	85	5	630	1
0	3	8894	647	5	85	6	662	1
0	3	8895	645	5	85	6	662	1
0	4	8896	648	3	563	1	626	1
0	4	8897	648	4	563	2	626	1
0	4	8898	648	5	563	3	664	1
0	5	8899	648	3	563	1	622	1
0	5	8900	648	4	563	2	622	1
0	5	8901	648	5	563	3	664	1
0	6	8902	645	3	85	4	625	1
0	6	8903	645	4	85	5	625	1
0	6	8904	645	5	85	6	662	1
0	7	8905	648	3	523	1	627	1
0	7	8906	648	4	523	2	627	1
0	7	8907	648	5	523	3	664	1
0	8	8908	650	3	86	4	617	1
0	8	8909	650	4	86	5	617	1
0	8	8910	650	5	86	6	666	1
0	9	8911	649	3	563	1	624	1
0	9	8912	649	3	563	1	631	1
0	9	8913	649	4	563	2	624	1
0	9	8914	649	4	563	2	631	1
0	9	8915	649	5	563	3	668	1
0	9	8916	649	5	563	3	668	1
0	10	8917	650	3	86	4	620	1
0	10	8918	650	4	86	5	620	1
0	10	8919	650	5	86	6	666	1
0	11	8920	650	3	523	1	628	1
0	11	8921	648	3	86	4	632	1
0	11	8922	650	4	523	2	628	1
0	11	8923	648	4	86	5	632	1
0	11	8924	248	7	285	4	668	1
0	11	8925	648	5	86	6	664	1
0	12	8926	649	3	563	1	634	1
0	12	8927	649	4	563	2	634	1
0	12	8928	649	5	563	3	668	1
0	13	8929	648	3	563	1	633	1
0	13	8930	648	4	563	2	633	1
0	13	8931	648	5	563	3	664	1
0	103	3056	276	3	305	4	329	3
0	103	3057	276	3	305	4	329	3
0	103	3058	276	3	305	4	329	3
0	103	3059	276	3	305	4	329	3
0	103	3060	276	3	653	4	329	3
0	103	3061	276	3	653	4	329	3
0	103	3062	276	3	653	4	329	3
0	103	3063	276	3	653	4	329	3
0	100	3056	639	5	653	5	329	3
0	100	3057	639	5	653	5	329	3
0	100	3058	639	5	653	5	329	3
0	100	3059	639	5	653	5	329	3
0	100	3060	563	3	653	5	329	3
0	100	3061	563	3	653	5	329	3
0	100	3062	563	3	653	5	329	3
0	100	3063	563	3	653	5	329	3
0	101	3056	639	5	302	6	409	4
0	101	3057	639	5	302	6	409	4
0	101	3058	639	5	302	6	409	4
0	101	3059	639	5	302	6	409	4
0	101	3060	563	1	302	6	409	4
0	101	3061	563	1	302	6	409	4
0	101	3062	563	1	302	6	409	4
0	101	3063	563	1	302	6	409	4
0	3	8932	647	5	131	6	670	1
0	0	8933	249	7	262	3	672	1
0	8	8934	249	7	262	3	672	1
0	1	8935	247	7	563	3	671	1
0	2	8936	647	5	249	7	672	1
0	10	8937	249	7	262	3	672	1
0	0	8938	246	7	131	6	670	1
0	5	8939	247	7	563	3	671	1
0	2	8940	249	7	262	3	672	1
0	9	8941	248	7	563	3	673	1
0	6	8942	645	5	131	6	670	1
0	4	8943	247	7	563	3	671	1
0	7	8944	247	7	523	3	671	1
0	11	8945	248	7	285	4	673	1
0	2	8946	249	7	262	3	672	1
0	3	8947	645	5	131	6	670	1
0	9	8948	248	7	563	3	673	1
0	11	8949	247	7	262	3	671	1
0	13	8950	247	7	563	3	671	1
0	12	8951	248	7	563	3	673	1
0	102	3135	647	6	253	3	639	2
0	102	3136	645	6	253	3	639	2
0	102	3137	647	6	253	3	639	2
0	102	3138	650	6	253	3	639	2
0	102	3139	650	6	253	3	639	2
0	102	3140	648	6	253	3	639	2
0	102	3141	648	6	253	3	680	2
0	102	3142	645	6	253	3	680	2
0	102	3143	647	6	253	3	639	2
0	102	3144	650	6	253	3	639	2
0	102	3145	648	6	253	3	639	2
0	102	3146	650	6	253	3	639	2
0	102	3147	647	6	253	3	639	2
0	102	3148	645	6	253	3	639	2
0	102	3149	648	6	253	3	680	2
0	102	3150	649	6	253	3	680	2
0	102	3151	650	6	253	3	639	2
0	102	3152	649	6	253	3	639	2
0	102	3153	649	6	253	3	680	2
0	102	3154	648	6	253	3	680	2
0	102	3155	647	6	253	3	639	2
0	102	3156	645	6	253	3	639	2
0	102	3157	648	6	253	3	680	2
0	102	3158	645	6	253	3	680	2
0	102	3159	648	6	253	3	480	4
0	102	3160	650	6	253	3	480	4
0	102	3161	649	6	253	3	284	1
0	102	3162	650	6	253	3	284	1
0	102	3163	650	6	253	3	639	2
0	102	3164	649	6	253	3	639	2
0	102	3165	649	6	253	3	639	2
0	102	3166	645	6	253	3	639	2
0	102	3167	649	6	253	3	680	2
0	102	3168	648	6	253	3	680	2
0	102	3169	647	6	253	3	639	2
0	102	3170	648	6	253	3	639	2
0	102	3171	648	6	253	3	680	2
0	102	3172	645	6	253	3	680	2
0	102	3173	647	6	253	3	680	2
0	102	3174	649	6	253	3	680	2
0	3	8952	838	1	839	1	840	1
0	0	8953	838	1	839	1	840	1
0	8	8954	838	1	839	1	840	1
0	1	8955	838	1	839	1	840	1
0	2	8956	838	1	839	1	840	1
0	10	8957	838	1	839	1	840	1
0	0	8958	838	1	839	1	840	1
0	5	8959	838	1	839	1	840	1
0	2	8960	838	1	839	1	840	1
0	9	8961	838	1	839	1	840	1
0	6	8962	838	1	839	1	840	1
0	4	8963	838	1	839	1	840	1
0	7	8964	838	1	839	1	840	1
0	11	8965	838	1	839	1	840	1
0	2	8966	838	1	839	1	840	1
0	3	8967	838	1	839	1	840	1
0	9	8968	838	1	839	1	840	1
0	11	8969	838	1	839	1	840	1
0	13	8970	838	1	839	1	840	1
0	12	8971	838	1	839	1	840	1
0	102	3175	645	4	653	5	842	1
0	102	3176	645	5	843	1	842	2
0	102	3177	648	4	653	5	842	1
0	102	3178	648	5	843	1	842	2
0	102	3179	650	4	653	5	842	1
0	102	3180	650	5	843	1	842	2
0	102	3181	649	4	653	5	842	1
0	102	3182	649	5	843	1	842	2
0	102	3183	647	4	653	5	842	1
0	102	3184	647	5	843	1	842	2
0	3	8972	131	6	647	5	845	2
0	0	8973	132	6	650	5	846	2
0	8	8974	132	6	650	5	846	2
0	1	8975	563	3	648	5	845	2
0	2	8976	132	6	647	5	13012	1
0	10	8977	132	6	650	5	491	2
0	0	8978	131	6	645	5	845	2
0	5	8979	563	3	648	5	845	2
0	2	8980	132	6	650	5	846	2
0	9	8981	563	3	649	5	845	2
0	6	8982	131	6	645	5	845	2
0	4	8983	563	3	648	5	845	2
0	7	8984	251	2	648	5	845	2
0	11	8985	285	3	649	5	846	2
0	2	8986	132	6	650	5	846	2
0	3	8987	131	6	645	5	845	2
0	9	8988	563	3	649	5	845	2
0	11	8989	132	6	648	5	846	2
0	13	8990	563	3	648	5	845	2
0	12	8991	563	3	649	5	845	2
0	3	8992	849	3	647	7	845	3
0	0	8993	844	4	650	7	846	3
0	8	8994	844	4	650	7	846	3
0	1	8995	851	3	648	7	845	3
0	2	8996	850	3	650	7	852	2
0	10	8997	850	3	650	7	491	4
0	0	8998	849	3	645	7	845	3
0	5	8999	851	3	648	7	845	3
0	2	9000	844	4	650	7	846	3
0	9	9001	851	3	649	7	845	3
0	6	9002	849	3	645	7	845	3
0	4	9003	851	3	648	7	845	3
0	7	9004	482	2	13073	1	845	3
0	11	9005	13074	4	649	7	846	3
0	2	9006	844	4	650	7	846	3
0	3	9007	849	3	645	7	845	3
0	9	9008	851	3	649	7	845	3
0	11	9009	844	4	648	7	846	3
0	13	9010	851	3	648	7	845	3
0	12	9011	851	3	649	7	845	3
0	103	3064	276	3	13007	1	645	5
0	103	3065	276	3	13007	1	645	5
0	103	3066	276	3	13007	1	648	5
0	103	3067	276	3	13007	1	648	5
0	103	3068	276	3	13007	1	647	5
0	103	3069	276	3	13007	1	647	5
0	103	3070	276	3	13007	1	645	5
0	103	3071	276	3	13007	1	645	5
0	103	3072	276	3	13007	1	645	5
0	103	3073	276	3	13007	1	645	5
0	103	3074	276	3	13007	1	647	5
0	103	3075	276	3	13007	1	647	5
0	103	3076	276	3	13007	1	648	5
0	103	3077	276	3	13007	1	648	5
0	103	3078	276	3	13007	1	647	5
0	103	3079	276	3	13007	1	647	5
0	103	3080	276	3	13007	1	647	5
0	103	3081	276	3	13007	1	647	5
0	103	3082	276	3	13007	1	649	5
0	103	3083	276	3	13007	1	649	5
0	103	3084	276	3	13007	1	649	5
0	103	3085	276	3	13007	1	649	5
0	103	3086	276	3	13007	1	649	5
0	103	3087	276	3	13007	1	649	5
0	103	3088	276	3	13007	1	649	5
0	103	3089	276	3	13007	1	649	5
0	103	3090	276	3	13007	1	648	5
0	103	3091	276	3	13007	1	648	5
0	103	3092	276	3	13007	1	648	5
0	103	3093	276	3	13007	1	648	5
0	103	3094	276	3	13007	1	647	5
0	103	3095	276	3	13007	1	647	5
0	103	3096	276	3	13007	1	647	5
0	103	3097	276	3	13007	1	647	5
0	103	3098	276	3	13007	1	645	5
0	103	3099	276	3	13007	1	645	5
0	103	3100	276	3	13007	1	645	5
0	103	3101	276	3	13007	1	645	5
0	103	3102	276	3	13007	1	645	5
0	103	3103	276	3	13007	1	645	5
0	103	3104	276	3	13007	1	645	5
0	103	3105	276	3	13007	1	645	5
0	103	3106	276	3	13007	1	650	5
0	103	3107	276	3	13007	1	650	5
0	103	3108	276	3	13007	1	650	5
0	103	3109	276	3	13007	1	650	5
0	103	3110	276	3	13007	1	649	5
0	103	3111	276	3	13007	1	649	5
0	103	3112	276	3	13007	1	647	5
0	103	3113	276	3	13007	1	647	5
0	103	3114	276	3	13007	1	647	5
0	103	3115	276	3	13007	1	647	5
0	103	3116	276	3	13007	1	648	5
0	103	3117	276	3	13007	1	648	5
0	103	3118	276	3	13007	1	648	5
0	103	3119	276	3	13007	1	648	5
0	103	3120	276	3	13007	1	650	5
0	103	3121	276	3	13007	1	650	5
0	103	3122	276	3	13007	1	650	5
0	103	3123	276	3	13007	1	650	5
0	103	3124	276	3	13007	1	645	5
0	103	3125	276	3	13007	1	645	5
0	103	3126	276	3	13007	1	647	5
0	103	3127	276	3	13007	1	647	5
0	103	3128	276	4	13008	1	645	7
0	103	3129	276	4	13008	1	645	7
0	103	3130	276	4	13008	1	648	7
0	103	3131	276	4	13008	1	648	7
0	103	3132	276	4	13008	1	647	7
0	103	3133	276	4	13008	1	647	7
0	103	3134	276	4	13008	1	645	7
0	103	3135	276	4	13008	1	645	7
0	103	3136	276	4	13008	1	645	7
0	103	3137	276	4	13008	1	645	7
0	103	3138	276	4	13008	1	647	7
0	103	3139	276	4	13008	1	647	7
0	103	3140	276	4	13008	1	648	7
0	103	3141	276	4	13008	1	648	7
0	103	3142	276	4	13008	1	647	7
0	103	3143	276	4	13008	1	647	7
0	103	3144	276	4	13008	1	647	7
0	103	3145	276	4	13008	1	647	7
0	103	3146	276	4	13008	1	649	7
0	103	3147	276	4	13008	1	649	7
0	103	3148	276	4	13008	1	649	7
0	103	3149	276	4	13008	1	649	7
0	103	3150	276	4	13008	1	649	7
0	103	3151	276	4	13008	1	649	7
0	103	3152	276	4	13008	1	649	7
0	103	3153	276	4	13008	1	649	7
0	103	3154	276	4	13008	1	648	7
0	103	3155	276	4	13008	1	648	7
0	103	3156	276	4	13008	1	648	7
0	103	3157	276	4	13008	1	648	7
0	103	3158	276	4	13008	1	647	7
0	103	3159	276	4	13008	1	647	7
0	103	3160	276	4	13008	1	647	7
0	103	3161	276	4	13008	1	647	7
0	103	3162	276	4	13008	1	645	7
0	103	3163	276	4	13008	1	645	7
0	103	3164	276	4	13008	1	645	7
0	103	3165	276	4	13008	1	645	7
0	103	3166	276	4	13008	1	645	7
0	103	3167	276	4	13008	1	645	7
0	103	3168	276	4	13008	1	645	7
0	103	3169	276	4	13008	1	645	7
0	103	3170	276	4	13008	1	650	7
0	103	3171	276	4	13008	1	650	7
0	103	3172	276	4	13008	1	650	7
0	103	3173	276	4	13008	1	650	7
0	103	3174	276	4	13008	1	649	7
0	103	3175	276	4	13008	1	649	7
0	103	3176	276	4	13008	1	647	7
0	103	3177	276	4	13008	1	647	7
0	103	3178	276	4	13008	1	647	7
0	103	3179	276	4	13008	1	647	7
0	103	3180	276	4	13008	1	648	7
0	103	3181	276	4	13008	1	648	7
0	103	3182	276	4	13008	1	648	7
0	103	3183	276	4	13008	1	648	7
0	103	3184	276	4	13008	1	650	7
0	103	3185	276	4	13008	1	650	7
0	103	3186	276	4	13008	1	650	7
0	103	3187	276	4	13008	1	650	7
0	103	3188	276	4	13008	1	645	7
0	103	3189	276	4	13008	1	645	7
0	103	3190	276	4	13008	1	647	7
0	103	3191	276	4	13008	1	647	7
0	100	3064	131	6	853	3	647	7
0	100	3065	131	6	853	3	647	7
0	100	3066	132	6	853	1	650	7
0	100	3067	132	6	853	1	650	7
0	100	3068	132	6	853	1	650	7
0	100	3069	132	6	853	1	650	7
0	100	3070	563	3	853	2	648	7
0	100	3071	563	3	853	2	648	7
0	100	3072	563	3	853	2	648	7
0	100	3073	563	3	853	2	648	7
0	100	3074	132	6	853	1	650	7
0	100	3075	132	6	853	1	650	7
0	100	3076	132	6	853	2	650	7
0	100	3077	132	6	853	2	650	7
0	100	3078	131	6	853	3	645	7
0	100	3079	131	6	853	3	645	7
0	100	3080	131	6	853	3	645	7
0	100	3081	131	6	853	3	645	7
0	100	3082	563	3	853	2	648	7
0	100	3083	563	3	853	2	648	7
0	100	3084	563	3	853	2	648	7
0	100	3085	563	3	853	2	648	7
0	100	3086	132	6	853	1	650	7
0	100	3087	132	6	853	1	650	7
0	100	3088	132	6	853	1	650	7
0	100	3089	132	6	853	1	650	7
0	100	3090	563	3	853	2	649	7
0	100	3091	563	3	853	2	649	7
0	100	3092	563	3	853	2	649	7
0	100	3093	563	3	853	2	649	7
0	100	3094	131	6	853	3	645	7
0	100	3095	131	6	853	3	645	7
0	100	3096	131	6	853	3	645	7
0	100	3097	131	6	853	3	645	7
0	100	3098	563	3	853	3	648	7
0	100	3099	563	3	853	3	648	7
0	100	3100	563	3	853	3	648	7
0	100	3101	563	3	853	3	648	7
0	100	3102	69	5	853	2	648	7
0	100	3103	69	5	853	2	648	7
0	100	3104	69	5	853	2	648	7
0	100	3105	69	5	853	2	648	7
0	100	3106	329	3	853	1	649	7
0	100	3107	329	3	853	1	649	7
0	100	3108	329	3	853	1	649	7
0	100	3109	329	3	853	1	649	7
0	100	3110	132	6	853	1	650	7
0	100	3111	132	6	853	1	650	7
0	100	3112	131	6	853	3	645	7
0	100	3113	131	6	853	3	645	7
0	100	3114	131	6	853	3	645	7
0	100	3115	131	6	853	3	645	7
0	100	3116	563	3	853	2	649	7
0	100	3117	563	3	853	2	649	7
0	100	3118	563	3	853	2	649	7
0	100	3119	563	3	853	2	649	7
0	100	3120	132	6	853	1	648	7
0	100	3121	132	6	853	1	648	7
0	100	3122	132	6	853	1	648	7
0	100	3123	132	6	853	1	648	7
0	100	3124	563	3	853	2	648	7
0	100	3125	563	3	853	2	648	7
0	100	3126	563	3	853	2	649	7
0	100	3127	563	3	853	2	649	7
0	100	3128	13001	3	853	7	647	7
0	100	3129	13001	3	853	7	647	7
0	100	3130	13002	5	853	3	650	7
0	100	3131	13002	5	853	3	650	7
0	100	3132	13002	5	853	3	650	7
0	100	3133	13002	5	853	3	650	7
0	100	3134	13004	3	853	5	648	7
0	100	3135	13004	3	853	5	648	7
0	100	3136	13004	3	853	5	648	7
0	100	3137	13004	3	853	5	648	7
0	100	3138	13005	3	853	3	650	7
0	100	3139	13005	3	853	3	650	7
0	100	3140	13005	3	853	5	650	7
0	100	3141	13005	3	853	5	650	7
0	100	3142	13001	3	853	7	645	7
0	100	3143	13001	3	853	7	645	7
0	100	3144	13001	3	853	7	645	7
0	100	3145	13001	3	853	7	645	7
0	100	3146	13004	3	853	7	648	7
0	100	3147	13004	3	853	7	648	7
0	100	3148	13004	3	853	7	648	7
0	100	3149	13004	3	853	7	648	7
0	100	3150	13002	5	853	3	650	7
0	100	3151	13002	5	853	3	650	7
0	100	3152	13002	5	853	3	650	7
0	100	3153	13002	5	853	3	650	7
0	100	3154	13004	3	853	5	649	7
0	100	3155	13004	3	853	5	649	7
0	100	3156	13004	3	853	5	649	7
0	100	3157	13004	3	853	5	649	7
0	100	3158	13001	3	853	7	645	7
0	100	3159	13001	3	853	7	645	7
0	100	3160	13001	3	853	7	645	7
0	100	3161	13001	3	853	7	645	7
0	100	3162	13004	3	853	7	648	7
0	100	3163	13004	3	853	7	648	7
0	100	3164	13004	3	853	7	648	7
0	100	3165	13004	3	853	7	648	7
0	100	3166	69	6	853	5	13071	1
0	100	3167	69	6	853	5	13071	1
0	100	3168	69	6	853	5	13071	1
0	100	3169	69	6	853	5	13071	1
0	100	3170	13006	2	853	3	649	7
0	100	3171	13006	2	853	3	649	7
0	100	3172	13006	2	853	3	649	7
0	100	3173	13006	2	853	3	649	7
0	100	3174	13002	5	853	3	650	7
0	100	3175	13002	5	853	3	650	7
0	100	3176	13001	3	853	7	645	7
0	100	3177	13001	3	853	7	645	7
0	100	3178	13001	3	853	7	645	7
0	100	3179	13001	3	853	7	645	7
0	100	3180	13004	3	853	5	649	7
0	100	3181	13004	3	853	5	649	7
0	100	3182	13004	3	853	5	649	7
0	100	3183	13004	3	853	5	649	7
0	100	3184	13002	5	853	3	648	7
0	100	3185	13002	5	853	3	648	7
0	100	3186	13002	5	853	3	648	7
0	100	3187	13002	5	853	3	648	7
0	100	3188	13004	3	853	5	648	7
0	100	3189	13004	3	853	5	648	7
0	100	3190	13004	3	853	5	649	7
0	100	3191	13004	3	853	5	649	7
0	101	3064	131	4	13009	2	649	5
0	101	3065	131	4	13009	2	649	5
0	101	3066	132	4	13009	2	647	5
0	101	3067	132	4	13009	2	647	5
0	101	3068	132	4	13009	2	648	5
0	101	3069	132	4	13009	2	648	5
0	101	3070	563	1	13009	2	650	5
0	101	3071	563	1	13009	2	650	5
0	101	3072	563	1	13009	2	650	5
0	101	3073	563	1	13009	2	650	5
0	101	3074	132	4	13009	2	649	5
0	101	3075	132	4	13009	2	649	5
0	101	3076	132	4	13009	2	647	5
0	101	3077	132	4	13009	2	647	5
0	101	3078	131	4	13009	2	649	5
