ID	Name	MaxLevel	Faction	Route	Series	ExtraSeries	Type	Style1	Style2	DamageType	TargetType	WeaponLimit	HorseLimit	MoveType	CastInCity	CastInLeftKey	UseAR	Retrusive	FormerSkillID	FollowingSkillID	FollowingSkillBurstMode	FollowingSkillTargetType	NextSkillID	NextSkillWaitTime	MissleID	MissleWaitTime	SubSkill1ID	SubSkill2ID	PoisonFlag	PoisonSeries	MisslesForm	MissleReferenceFrame	MissleGenerateOrder	MissleRelativePosType	MissleGenerateData	MissleClientOnly	MissleStopWhenMove	ValidObject	UseRange	EffectRadius	BurstTime	BurstSpeed	AnkyloseTime	AnkyloseSpeed	MissleNum	LvlSetScript	LevelUpScript	DefaultAttrib1	DefaultValue1	DefaultAttrib2	DefaultValue2	DefaultAttrib3	DefaultValue3	DefaultAttrib4	DefaultValue4	PersistTimeEnhanceCoefficient	PersistTimeUpperLimitSec	SpecialStateLimit
105	Th«ng Tı QuyÒn	5	10	11	0		2	8	1		0	1	1		1	0	0	0								18												2	9999	1	19	100				\script\skill\Ø¤°ï¾»ÒÂ\Í¨±ÛÈ­.lua		skill_interrupt_rate	10	skill_cast_interval	1080							
106	Thiªn C©n H¹p	7	10	11	0		3	14	1		0	1	0		1	0	0	0																				2								\script\skill\Ø¤°ï¾»ÒÂ\Ç§½ïÕ¢.lua												
107	B¸ V­¬ng QuyÒn	5	10	11	7		1	0	2	0	2	1	1		0	1	1	1							61	12	236				1	1	2					456	96	1	18	100			1	\script\skill\Ø¤°ï¾»ÒÂ\°ÔÍõÈ­.lua		skill_cast_interval	18	skill_interrupt_rate	-55							
108	Táa HÇu CÇm N· Thñ	7	10	11	0		1	9	3		0	1	1		0	0	0	0							90	5	237				1	1	2	4			1	456	224	1	13	100			1	\script\skill\Ø¤°ï¾»ÒÂ\ËøºíÇÜÄÃÊÖ.lua		skill_cast_interval	450	skill_interrupt_rate	-55							
109	Tiªu Dao Du	5	10	11	0		3	14	1		0	1	0		1	0	0	0																				2								\script\skill\Ø¤°ï¾»ÒÂ\åĞÒ£ÓÎ.lua												
110	Lôc Hîp QuyÒn Ph¸p	6	10	11	7		1	1	2	0	2	1	1		0	0	1	1							67	12	239				1	1	2					456	160	1	18	100			1	\script\skill\Ø¤°ï¾»ÒÂ\ÁùºÏÈ­·¨.lua		skill_cast_interval	36	skill_interrupt_rate	-55							
111	Tóy §iÖp	8	10	11	0		2	8	1		0	1	1		1	0	0	0								36	240	241										2	9999	1	37	200				\script\skill\Ø¤°ï¾»ÒÂ\×íµû.lua		skill_interrupt_rate	10	skill_cast_interval	1080							
112	Tóy QuyÒn	7	10	11	0		1	2	2	0	1	1	1		0	0	0	0							68	18	310	311			1		2					456	600	1	19	400			1	\script\skill\Ø¤°ï¾»ÒÂ\×íÈ­.lua		skill_interrupt_rate	-55	skill_cast_interval	216							
113	Gi¸ng Long ThËp B¸t Ch­ëng	20	10	11	7		1	3	2	0	1	1	1		0	0	0	0					528	71	145	3					2		3		4			456	9999	1	90	120			17	\script\skill\Ø¤°ï¾»ÒÂ\½µÁúÊ®°ËÕÆ.lua		skill_interrupt_rate	-500									
114	Thiªn Hµnh Khİ C«ng	10	10	12	0		3	15	1		0	-1	0		1	0	0	0																				2								\script\skill\Ø¤°ïÎÛÒÂ\ÌìĞĞÆø¹¦.lua												
115	C¸i Bang C«n ph¸p	10	10	12	0		3	14	1		0	32	0		1	0	0	0																				2								\script\skill\Ø¤°ïÎÛÒÂ\Ø¤°ï¹÷·¨.lua												
116	Khu Xµ c«n ph¸p	7	10	12	7		1	0	2	0	2	32	1		0	1	1	1					242	9	69	2					1	1	2		4			456	300	1	22	100			1	\script\skill\Ø¤°ïÎÛÒÂ\ÇıÉß¹÷·¨.lua		skill_cast_interval	18	skill_interrupt_rate	-55							
117	KhÊt Thiªn Th¶o §Şa	5	10	12	0		17	10	7		0	32	1		1	0	0	0								9												2	9999	1	327	-100				\script\skill\Ø¤°ïÎÛÒÂ\ÆòÌìÌÖµØ.lua		skill_interrupt_rate	-500									
118	Nª Thu C«ng	8	10	12	0		2	10	1		0	32	1		1	0	0	0								36	244											2	9999	1	37	100				\script\skill\Ø¤°ïÎÛÒÂ\Äàöú¹¦.lua		skill_interrupt_rate	10	skill_cast_interval	1080							
119	DiÖu Thñ QuyÕt	7	10	12	0		4	9	2		0	32	1		0	0	0	0								6												456	450	1	11	100				\script\skill\Ø¤°ïÎÛÒÂ\ÃîÊÖ¾÷.lua		skill_cast_interval	270	skill_interrupt_rate	-55							
120	Th©u Long ChuyÓn Phông	6	10	12	0		4	10	2		0	32	1		1	0	0	0								36	306											76	450	1	37	100				\script\skill\Ø¤°ïÎÛÒÂ\ÍµÁú×ª·ï.lua		skill_interrupt_rate	10	skill_cast_interval	540							
121	B¸ V­¬ng T¹ Gi¸p	7	10	12	0		2	11	1		0	32	1		0	0	0	0								36	245	246										456	450	1	37	134				\script\skill\Ø¤°ïÎÛÒÂ\°ÔÍõĞ¶¼×.lua		skill_interrupt_rate	25	skill_cast_interval	90							
122	Th©u Thiªn Ho¸n NhËt	6	10	12	0		4	10	1		0	32	1		1	0	0	0								36	307	308										2	9999	1	37	100				\script\skill\Ø¤°ïÎÛÒÂ\ÍµÌì»»ÈÕ.lua		skill_interrupt_rate	10	skill_cast_interval	540							
123	§¶ CÈu Bæng Ph¸p	7	10	12	7		1	2	2	0	2	32	1		0	0	1	1					247	9	70	4					1	1	2		5			456	300	1	36	75				\script\skill\Ø¤°ïÎÛÒÂ\´ò¹·¹÷·¨.lua		skill_cast_interval	90	skill_interrupt_rate	-55							
124	§¶ CÈu c«n ph¸p	20	10	12	7		1	3	2	0	1	32	1		0	0	0	0					529	1	147	18					4	1	2					456	600	1	181	100			1	\script\skill\Ø¤°ïÎÛÒÂ\´ò¹·¹÷Õó.lua		skill_interrupt_rate	-500									
125	Vâ §ang kiÕm kinh	10	13	14	0		3	15	1		0	-1	0		1	0	0	0																				2								\script\skill\Îäµ±µÀ¼Ò\Îäµ±½£¾­.lua												
126	Vâ §ang kiÕm ph¸p	8	13	14	0		1	4	2	1	2	4	1		0	1	1	0							8	13	250				1		2		3			456	600	1					1	\script\skill\Îäµ±µÀ¼Ò\Îäµ±½£·¨.lua		skill_interrupt_rate	-55									
127	L­u Quang kiÕm ph¸p	8	13	14	1		1	4	2	1	2	4	1		0	1	1	0							9	13	251				1		2		3			456	600	1		100			1	\script\skill\Îäµ±µÀ¼Ò\Á÷¹â½£·¨.lua		skill_interrupt_rate	-55									
128	VŞ ¦¬ng kiÕm ph¸p	8	13	14	2		1	4	2	1	2	4	1		0	1	0	0							10	27	252				1	1	2		5			456	600	1	28	100			1	\script\skill\Îäµ±µÀ¼Ò\Î´Ñë½£·¨.lua		skill_interrupt_rate	25									
129	Nhu V©n kiÕm ph¸p	8	13	14	3		1	4	2	1	2	4	1		0	1	0	0							11	27	253				1		2		3			456	600	1	28	100			1	\script\skill\Îäµ±µÀ¼Ò\ÈáÔÆ½£·¨.lua		skill_interrupt_rate	25									
130	LiÖt DiÖm kiÕm ph¸p	8	13	14	4		1	4	2	1	2	4	1		0	1	1	0							12	11	254				1	1	2		5			456	600	1		100			1	\script\skill\Îäµ±µÀ¼Ò\ÁÒÑæ½£·¨.lua		skill_interrupt_rate	-55									
131	B«n L«i KiÕm QuyÕt	8	13	14	5		1	4	2	1	2	4	1		0	1	0	0							13	9	255				1		2					456	600	1	16	133			1	\script\skill\Îäµ±µÀ¼Ò\±¼À×½£·¨.lua		skill_cast_interval	360	skill_interrupt_rate	-35							
132	V« Ng· T©m Ph¸p	9	13	14	0		2	10	0		0	4	1		1	0	0	0								72	256											2	9999	1	73	150				\script\skill\Îäµ±µÀ¼Ò\ÎŞÎÒĞÄ·¨.lua		skill_interrupt_rate	10	skill_cast_interval	1080							
133	Th¸i Thanh kiÕm khİ	7	13	14	1		1	5	2	1	1	4	1		0	0	1	0							14	6	257				0	1	2		1			456	500	1	18	150			7	\script\skill\Îäµ±µÀ¼Ò\Ì«Çå½£Æø.lua		skill_cast_interval	270	skill_interrupt_rate	-55							
134	TriÒn Méng KiÕm ı	6	13	14	2		2	9	1		0	4	1		0	0	0	0								36	259											456	600	1	37	400				\script\skill\Îäµ±µÀ¼Ò\²øÃÎ½£Òâ.lua		skill_cast_interval	270	skill_interrupt_rate	-55							
135	L¹c S­¬ng KiÕm ı	6	13	14	3		2	9	1		0	4	1		0	0	0	0								36	260											456	600	1	37	400				\script\skill\Îäµ±µÀ¼Ò\ÂäËª½£Òâ.lua		skill_cast_interval	270	skill_interrupt_rate	-55							
136	Tİch D­¬ng kiÕm khİ	7	13	14	4		1	5	2	1	2	4	1		0	0	0	0							15	45	261				1		2					456	600	1	55	100			1	\script\skill\Îäµ±µÀ¼Ò\ÖËÑô½£Æø.lua		skill_interrupt_rate	25									
137	HuyÒn Vâ KiÕm TrËn	5	13	14	5		19	10	2		1	4	1		0	0	0	0								27	262				0	1	2						500	1	32	150			7	\script\skill\Îäµ±µÀ¼Ò\ĞşÎä½£Õó.lua		skill_interrupt_rate	25	skill_cast_interval	1080							
138	Ngù KiÕm QuyÕt	5	13	14	0		21	10	2		1	4	1		1	0	0	0					336			2	263												600	1	10	-100				\script\skill\Îäµ±µÀ¼Ò\Óù½£¾÷.lua		skill_interrupt_rate	-35									
139	Chİnh L­ìng Nghi kiÕm ph¸p	6	13	14	0		1	5	2	1	1	4	1		0	0	1	0							16	18	264				2		5		0			456	600	1	20	200			2	\script\skill\Îäµ±µÀ¼Ò\ÕıÁ½ÒÇ½£·¨.lua		skill_interrupt_rate	-55	skill_cast_interval	270							
140	Th¸i Êt Tam Thanh kiÕm	7	13	14	1		1	6	2	1	1	4	1		0	0	0	0							20	72	266	267			2		5		0			456	600	1	81	120			3	\script\skill\Îäµ±µÀ¼Ò\Ì«ÒÒÈıÇå½£.lua		skill_interrupt_rate	25									
141	ThÇn m«n thËp tam kiÕm	7	13	14	2		1	6	2	1	1	4	1		0	0	0	0					269	80	21	72					1		2		2			456	600	1	112	120			10	\script\skill\Îäµ±µÀ¼Ò\ÉñÃÅÊ®Èı½£.lua		skill_interrupt_rate	25									
142	HuyÒn ¢m KiÕm	7	13	14	3		1	6	2	1	1	4	1		0	0	0	0					346	1	95	72					1	1	2					456	600	1	81	120			1	\script\skill\Îäµ±µÀ¼Ò\µØÄşĞşÒõ½£.lua		skill_interrupt_rate	25									
143	ThuÇn D­¬ng KiÕm.	7	13	14	4		1	6	2	1	1	4	1		0	0	0	0					278	85	25	72					1		2		2			456	600	1	108	120			6	\script\skill\Îäµ±µÀ¼Ò\ÌìÇå´¿Ñô½£.lua		skill_interrupt_rate	25									
144	B¸t Qu¸i KiÕm Khİ	7	13	14	5		1	6	2	1	1	4	1		0	0	0	0					283	99	28	72	284	285			1	1	2					456	600	1	108	100			1	\script\skill\Îäµ±µÀ¼Ò\°ËØÔ½£Æø.lua		skill_interrupt_rate	25									
145	Ch©n Vò ThÊt TiÖt KiÕm	7	13	14	0		1	6	2	1	1	4	1		0	0	0	1					329	1	30	90	287	288			4	1	2		3			456	800	1	109	100			7	\script\skill\Îäµ±µÀ¼Ò\ÕæÎäÆß½Ø½£.lua		skill_interrupt_rate	25									
146	V« Th­îng Th¸i Cùc KiÕm	20	13	14	7		1	7	2	1	1	4	1		0	0	0	0					544	1	149	66					0		6		6			456	9999	1	182	100			90	\script\skill\Îäµ±µÀ¼Ò\ÎŞÉÏÌ«¼«½£.lua		skill_interrupt_rate	-500									
147	Vâ §ang Kú Kinh	10	13	15	0		3	15	1		0	-1	0		1	0	0	0																				2								\script\skill\Îäµ±Ë×¼Ò\Îäµ±Ææ¾­.lua												
148	Vâ §ang Bót ph¸p	10	13	15	0		3	14	1		0	512	0		1	0	0	0																				2								\script\skill\Îäµ±Ë×¼Ò\Îäµ±±Ê·¨.lua												
149	Th¸i Êt Tiªu Diªu C«ng	5	13	15	7		2	8	0		0	512	1		1	0	0	0								36												2	9999	1	37	100				\script\skill\Îäµ±Ë×¼Ò\Ì«ÒÒåĞÒ£¹¦.lua		skill_interrupt_rate	10	skill_cast_interval	1080							
150	Lôc Hãa C«ng	6	13	15	0		2	12	1		0	512	1		1	0	0	0								36	292											6	500	1	37	200				\script\skill\Îäµ±Ë×¼Ò\ÁùÆø»¯Óñ¹¦.lua		skill_interrupt_rate	10	skill_cast_interval	18							
151	ThÕ V©n Tung	4	13	15	0		14	8	2		0	512	1		0	0	0	0																				456	600		8	80	8	80		\script\skill\Îäµ±Ë×¼Ò\ÌİÔÆ×İ.lua		skill_interrupt_rate	-55									
152	ThÊt Tinh QuyÕt	7	13	15	7		1	1	2	0	2	512	1		0	1	1	1					293	6	78	3	295				1	1	2		2			456	96	1	12	100			1	\script\skill\Îäµ±Ë×¼Ò\ÆßĞÇ¾÷.lua		skill_cast_interval	54	skill_interrupt_rate	-55							
153	ThiÕu D­¬ng quyÕt	6	13	15	0		1	1	2	0	2	512	1		0	0	1	0							17	18	296				1		2					456	600	1	27	100			1	\script\skill\Îäµ±Ë×¼Ò\ÉÙÑô¾÷.lua				skill_interrupt_rate	-55							
154	ThiÕu ¢m QuyÕt	7	13	15	7		5	1	2	2	0	512	1		0	0	1	1							88	6	297				1	1	2					456	96	1	7	100	54	100	1	\script\skill\Îäµ±Ë×¼Ò\ÉÙÒõ¾÷.lua		skill_cast_interval	54	skill_interrupt_rate	-55							
155	B¾c §Èu ThÊt Tinh trËn	7	13	15	0		15	8	1			512	1		0	0	0	0																				6	9999	15	37	100				\script\skill\Îäµ±Ë×¼Ò\±±¶·ÆßĞÇÕó.lua												
156	Tµn ¶nh QuyÕt	6	13	15	7		13	2	2		1	512	1		0	0	0	0					330	9999		9													300		540	-100	2	100		\script\skill\Îäµ±Ë×¼Ò\²ĞÓ°¾÷.lua		skill_cast_interval	540	skill_interrupt_rate	-55							
157	Cµn Kh«n QuyÕt	6	13	15	7		20	2	2		1	512	1		0	0	1	0		338						6												456	600	1	54	-100				\script\skill\Îäµ±Ë×¼Ò\Ç¬À¤¾÷.lua		skill_cast_interval	450	skill_interrupt_rate	-55							
158	Th­îng Thanh V« Cùc C«ng	7	13	15	7		1	2	2	0	2	512	1		0	0	1	1					298	36	87	14	299	300			1	1	2		2			456	144	1	45	100			2	\script\skill\Îäµ±Ë×¼Ò\ÉÏÇåÎŞ¼«¹¦.lua		skill_cast_interval	108	skill_interrupt_rate	-55							
159	Th¸i Cùc ThÇn C«ng	20	13	15	7		1	3	2	0	1	512	1		0	0	0	0					550	62	155	54					2		5					456	9999	1	109	100			2	\script\skill\Îäµ±Ë×¼Ò\Ì«¼«Éñ¹¦.lua		skill_interrupt_rate	-500									
160	Tr¶m Ma ®ao ph¸p (chiªu)	5	1	2	0		2	8	1		2	8	1		0	0	0	0					161	11														2	96	1		100			1	\script\skill\ÉÙÁÖË×¼Ò\Õ¶Ä§µ¶·¨(ÕĞ).lua												
161	Tr¶m Ma ®ao ph¸p (chiªu thøc)	5	1	2	7		1	0	2	0	2	8	1		0	0	0	1							56	0					1	1	2					456	96	1		100			1	\script\skill\ÉÙÁÖË×¼Ò\Õ¶Ä§µ¶·¨(ÕĞ×Ó).lua												
162	Phong Ma c«n ph¸p (chiªu)	5	1	2	0		2	8	1		2	32	1		0	0	0	0					163	11														2	300	1		100			1	\script\skill\ÉÙÁÖË×¼Ò\·âÄ§¹÷·¨(ÕĞ).lua												
163	Phong Ma c«n ph¸p (chiªu thøc)	5	1	2	7		1	0	2	0	2	32	1		0	0	0	1							57	0					1	1	2					456	300	1		100			1	\script\skill\ÉÙÁÖË×¼Ò\·âÄ§¹÷·¨(ÕĞ×Ó).lua												
164	Thi §éc ThuËt (Tö)	7	19	20	0		1	8	1		1	128	1		0	0	0	0							115	1	380				1	1	2					456	9999	1		100			1	\script\skill\Îå¶¾Ğ°ÏÀ\Ê¬¶¾Êõ(×Ó).lua												
165	Kim Chung Tr¸o (chiªu)	10	1	2	0		2	10	0		0	40	1		1	0	0	0																				2	9999	1		100				\script\skill\ÉÙÁÖË×¼Ò\½ğÖÓÕÖ(ÕĞ).lua												
166	Nhiªn Méc ®ao ph¸p (chiªu)	7	1	2	0		2	8	1		2	8	1		0	0	0	0					167	11														2	300	1		100				\script\skill\ÉÙÁÖË×¼Ò\È¼Ä¾µ¶·¨(ÕĞ).lua												
167	Nhiªn Méc ®ao ph¸p (chiªu thøc)	7	1	2	1		1	1	2	0	2	8	1		0	0	0	1							49	5					1	0	2					456	300	1		100			1	\script\skill\ÉÙÁÖË×¼Ò\È¼Ä¾µ¶·¨(ÕĞ×Ó).lua												
168	V« Th­êng c«n ph¸p (chiªu)	7	1	2	7		1	1	2	0	2	32	1		0	0	0	1							58	12					1	1	2					456	300	1		100			1	\script\skill\ÉÙÁÖË×¼Ò\ÎŞ³£¹÷·¨(ÕĞ).lua												
169	Thi Béc §¹i Ph¸p (Tö)	5	19	20	0		1	8	1	0	1	128	1		0	0	0	0							116	1	381				1	1	2					456	9999	1		100			1	\script\skill\Îå¶¾Ğ°ÏÀ\Ê¬±¬´ó·¨(×Ó).lua												
170	X¶ Th©n QuyÕt (chiªu)	6	1	2	7		20	1	2	0	1	40	1		0	0	0	1																				456	600	3		-100				\script\skill\ÉÙÁÖË×¼Ò\ÉáÉí¾÷(ÕĞ).lua												
171	§¹t Ma Vò Kinh (c«n)	7	1	2	7		1	2	2	0	2	32	1		0	0	1	1					172	18	59	6					1	1	2					456	128	1		100			1													
172	§¹t Ma Vò Kinh (Tö)	7	1	2	7		1	2	2	0	2	40	1		0	0	1	1							59		173	174			1	1	2					456	128	1		100			1	\script\skill\ÉÙÁÖË×¼Ò\´ïÄ¦Îä¾­(×Ó).lua												
173	§¹t Ma Vò Kinh (chiªu 1)	7	1	2	7		1	2	2	0	2	40	1		0	0	0	1							59						1	1	2					456	128	1		100			1	\script\skill\ÉÙÁÖË×¼Ò\´ïÄ¦Îä¾­(ÕĞ1).lua												
174	§¹t Ma Vò Kinh (chiªu 2)	7	1	2	7		1	2	2	0	2	40	1		0	0	0	1							59						1	1	2					456	128	1		100			1	\script\skill\ÉÙÁÖË×¼Ò\´ïÄ¦Îä¾­(ÕĞ2).lua												
175	ThÊt B¶o QuyÒn Ph¸p	10	1	4	7		0	4	2	1	2	1	1		0	0	1	1							1	6					1	1	2					456	96	1	19	100			1	\script\skill\ÉÙÁÖÎäÉ®\Æß±¦ÆÕÍ¨¹¥»÷.lua												
176	ThÊt B¶o ChiÕu Ph¸p (chiªu)	10	1	4	0		2	8	1		0	1	1		1	0	0	0																				2	9999	1		100				\script\skill\ÉÙÁÖÎäÉ®\Æß±¦ÉñÕÕĞÄ·¨(ÕĞ).lua												
177	La H¸n QuyÒn (Tö)	7	1	4	7		1	4	2	1	2	1	1		0	0	1	1							45	0	178				1	1	2					456	96	1		100			1	\script\skill\ÉÙÁÖÎäÉ®\ÂŞººÈ­(×Ó).lua												
178	La H¸n QuyÒn (chiªu)	7	1	4	7		1	4	2	1	2	1	1		0	0	0	1							45	0					1	1	2					456	96	1		100			1	\script\skill\ÉÙÁÖÎäÉ®\ÂŞººÈ­(ÕĞ).lua												
179	Ca DiÖp Thèi (Tö)	7	1	4	7		1	4	2	1	2	1	1		0	0	1	1							75	0	180				1	1	2					456	96	1		100			1	\script\skill\ÉÙÁÖÎäÉ®\åÈÒ¶ÍÈ(×Ó).lua												
180	Ca DiÖp Thèi (chiªu)	7	1	4	7		1	4	2	1	2	1	1		0	0	0	1							75	0					1	1	2					456	96	1		100			1	\script\skill\ÉÙÁÖÎäÉ®\åÈÒ¶ÍÈ(ÕĞ).lua												
181	HuÖ Nh·n Chó (chiªu)	6	1	4	0		2	8	1		0	1	1		1	0	0	0																				2	9999	1		100				\script\skill\ÉÙÁÖÎäÉ®\»ÛÑÛÖä(ÕĞ).lua												
182	Vi §µ QuyÒn  (Tö)	9	1	4	7		1	5	2	1	2	1	1		0	0	1	1							47	0	183				1	1	2		6			456	96	1		100			1	\script\skill\ÉÙÁÖÎäÉ®\Î¤ÍÓÈ­(×Ó).lua												
183	Vi §µ QuyÒn  (chiªu)	9	1	4	7		1	5	2	1	2	1	1		0	0	0	1							47	0					1	1	2		6			456	96	1		100			1	\script\skill\ÉÙÁÖÎäÉ®\Î¤ÍÓÈ­.lua												
184	V¨n Thï XuÊt V©n Thèi	9	1	4	7		1	5	2	1	2	1	1		0	0	1	1							77	0	185				1	1	2		6			456	96	1		100			1	\script\skill\ÉÙÁÖÎäÉ®\ÎÄÊâ³öÔÆÍÈ(×Ó).lua												
185	V¨n Thï XuÊt V©n Thèi	9	1	4	7		1	5	2	1	2	1	1		0	0	0	1							77	0					1	1	2		6			456	96	1		100			1	\script\skill\ÉÙÁÖÎäÉ®\ÎÄÊâ³öÔÆÍÈ(ÕĞ).lua												
186	§¹i Tu Di Ch­ëng (chiªu 1)	7	1	4	7		1	6	2	1	2	1	1		0	0	0	1							48	10					1	1	2					456	96	1		100			1	\script\skill\ÉÙÁÖÎäÉ®\´óĞëÃÖÕÆ(ÕĞ1).lua												
187	§¹i Tu Di Ch­ëng (chiªu 2)	7	1	4	7		1	6	2	1	2	1	1		0	0	0	1							48	10					1	1	2					456	96	1		100			1	\script\skill\ÉÙÁÖÎäÉ®\´óĞëÃÖÕÆ(ÕĞ2).lua												
188	V« ¶nh C­íc (Tö)	9	1	4	7		1	6	2	1	2	1	1		0	0	1	1					189	12	55	3					1	1	2		2			456	96	1		100			1	\script\skill\ÉÙÁÖÎäÉ®\ÎŞÓ°½Å(×Ó).lua												
189	V« ¶nh C­íc (NhŞ Tö)	9	1	4	7		1	6	2	1	2	1	1		0	0	1	1							55	3	190	191			1	1	2					456	96	1		100			1	\script\skill\ÉÙÁÖÎäÉ®\ÎŞÓ°½Å(×Ó×Ó).lua												
190	V« ¶nh C­íc (chiªu 1)	9	1	4	7		1	6	2	1	2	1	1		0	0	0	1							55	3					1	1	2		3			456	96	1		100			1	\script\skill\ÉÙÁÖÎäÉ®\ÎŞÓ°½Å(ÕĞ1).lua												
191	V« ¶nh C­íc (chiªu 2)	9	1	4	7		1	6	2	1	2	1	1		0	0	0	1							55	3					1	1	2		3			456	96	1		100			1	\script\skill\ÉÙÁÖÎäÉ®\ÎŞÓ°½Å(ÕĞ2).lua												
192	Long Tr¶o Thñ	7	1	4	7		1	6	2	1	2	1	1		0	0	1	0							60	6	193	194			1	1	2					456	96	1	18	100			1	\script\skill\ÉÙÁÖÎäÉ®\Áú×¦¹¥»÷.lua												
193	Long Tr¶o Thñ (chiªu 1)	7	1	4	7		1	6	2	1	2	1	1		0	0	0	0							60	6					1	1	2					456	96	1		100			1	\script\skill\ÉÙÁÖÎäÉ®\Áú×¦¹¥»÷(ÕĞ1).lua												
194	Long Tr¶o Thñ (chiªu 2)	7	1	4	7		1	6	2	1	2	1	1		0	0	0	0							60	6					1	1	2					456	96	1		100			1	\script\skill\ÉÙÁÖÎäÉ®\Áú×¦¹¥»÷(ÕĞ2).lua												
195	Phôc Hæ Khİ C«ng (chiªu)	7	1	3	0		2	8	1		2	256	1		0	0	0	0					196	1														2	9999	1		100				\script\skill\ÉÙÁÖìøÉ®\·ü»¢Æø¹¦(ÕĞ).lua												
196	Phôc Hæ Khİ C«ng (chiªu thøc)	7	1	3	0		1	4	2	1	2	256	1		0	0	0	0							4	14					1		2		2			456	9999	1		100			1	\script\skill\ÉÙÁÖìøÉ®\·ü»¢Æø¹¦(ÕĞ×Ó).lua												
197	Ngò ChuyÓn ChØ (chiªu)	10	1	3	0		2	10	1		0	256	1		1	0	0	0																				206	9999	1		100				\script\skill\ÉÙÁÖìøÉ®\Îå×ªÖ¸(ÕĞ).lua												
198	Ph¸ Ma Chó (chiªu)	8	1	3	0		2	11	1		0	256	1		0	0	0	0					199	1														264	9999	1		100				\script\skill\ÉÙÁÖìøÉ®\ÆÆÄ§Öä(ÕĞ).lua												
199	Ph¸ Ma Chó (chiªu thøc)	8	1	3	0		2	11	1		0	256	1		0	0	0	0																				264	9999	1		100				\script\skill\ÉÙÁÖìøÉ®\ÆÆÄ§Öä(ÕĞ×Ó).lua												
200	Kim Cang BÊt Ho¹i (chiªu)	10	1	3	0		4	10	0		0	256	1		1	0	0	0																				2	9999	1		100				\script\skill\ÉÙÁÖìøÉ®\½ğ¸Õ²»»µ(ÕĞ).lua												
201	Nh©n §µ La L«i Ên Ph¸ (chiªu)	8	1	3	5		1	5	2	1	2	256	1		0	0	0	0							5	36					1	1	2					456	9999	1		100			1	\script\skill\ÉÙÁÖìøÉ®\ÒòÍÓÂŞÀ×Ó¡ÆÆ(ÕĞ).lua												
202	Phôc Ma ThÇn Th«ng (chiªu)	8	1	3	0		1	5	2	1	2	256	1		0	0	0	0					203	1	6	27					1		2					456	9999	1		100			1	\script\skill\ÉÙÁÖìøÉ®\ôÂôÄ·üÄ§ÉñÍ¨(ÕĞ).lua												
203	Phôc Ma ThÇn Th«ng (chiªu thøc)	8	1	3	0		1	5	2	1	2	256	1		0	0	0	0							51	1					1		2					456	9999	1		100			1	\script\skill\ÉÙÁÖìøÉ®\ôÂôÄ·üÄ§ÉñÍ¨(ÕĞ×Ó).lua												
204	V« T­íng ThÇn C«ng (chiªu)	6	1	3	0		2	10	1		0	256	1		1	0	0	0																				6	9999	1		100			1	\script\skill\ÉÙÁÖìøÉ®\ÎŞÏàÉñ¹¦(ÕĞ).lua												
205	ThiÕu D­¬ng QuyÕt	6	13	15	0		1	1	2	0	1	512	1		0	0	0	0							17	17					2		5					456	9999	1		100			2	\script\skill\Îäµ±Ë×¼Ò\ÉÙÑô¾÷(ÕĞ×Ó).lua												
206	S­ Tö Hèng (chiªu 1)	5	1	3	0		1	6	2	1	1	256	1		0	0	0	0							41	54					1		2					456	9999	1		100			1	\script\skill\ÉÙÁÖìøÉ®\Ê¨×Óºğ(ÕĞ1).lua												
207	S­ Tö Hèng (chiªu 2)	5	1	3	0		1	6	2	1	1	256	1		0	0	0	0							41	54					1		2					456	9999	1		100			1	\script\skill\ÉÙÁÖìøÉ®\Ê¨×Óºğ(ÕĞ2).lua												
208	BÊt §éng Minh V­¬ng Chó (chiªu 1)	7	1	3	6		1	9	2	1	1	256	1		0	0	0	0							42	9					1	1	2					456	9999	1		100			1	\script\skill\ÉÙÁÖìøÉ®\²»¶¯Ã÷ÍõÖä(ÕĞ1).lua												
209	BÊt §éng Minh V­¬ng Chó (chiªu 2)	7	1	3	6		1	9	2	1	1	256	1		0	0	0	0							42	9					1	1	2					456	9999	1		100			1	\script\skill\ÉÙÁÖìøÉ®\²»¶¯Ã÷ÍõÖä(ÕĞ2).lua												
210	§¹i Lùc Kim Cang ChØ (chiªu 1)	7	1	3	0		1	6	2	1	2	256	1		0	0	0	0							40	72					1	1	2					456	9999	1		100			1	\script\skill\ÉÙÁÖìøÉ®\´óÁ¦½ğ¸ÕÖ¸(ÕĞ1).lua												
211	§¹i Lùc Kim Cang ChØ (chiªu 2)	7	1	3	0		1	6	2	1	2	256	1		0	0	0	0							40	72					1	1	2					456	9999	1		100			1	\script\skill\ÉÙÁÖìøÉ®\´óÁ¦½ğ¸ÕÖ¸(ÕĞ2).lua												
212	T©m Nh·n (chiªu)	7	5	6	0		2	8	1		0	2	1		1	0	0	0																				2	9999	1		100				\script\skill\ÌÆÃÅ\ĞÄÑÛ(ÕĞ).lua												
213	Truy T©m TiÔn (Tö)	6	5	6	7		1	1	2	0	2	2	1		0	0	1	0							32	0	214		1		1		2					456	9999	1		100			1	\script\skill\ÌÆÃÅ\×·ĞÄ¼ı(×Ó).lua												
