ID	Name	MaxLevel	Faction	Route	Series	ExtraSeries	Type	Style1	Style2	DamageType	TargetType	WeaponLimit	HorseLimit	MoveType	CastInCity	CastInLeftKey	UseAR	Retrusive	FormerSkillID	FollowingSkillID	FollowingSkillBurstMode	FollowingSkillTargetType	NextSkillID	NextSkillWaitTime	MissleID	MissleWaitTime	SubSkill1ID	SubSkill2ID	PoisonFlag	PoisonSeries	MisslesForm	MissleReferenceFrame	MissleGenerateOrder	MissleRelativePosType	MissleGenerateData	MissleClientOnly	MissleStopWhenMove	ValidObject	UseRange	EffectRadius	BurstTime	BurstSpeed	AnkyloseTime	AnkyloseSpeed	MissleNum	LvlSetScript	LevelUpScript	DefaultAttrib1	DefaultValue1	DefaultAttrib2	DefaultValue2	DefaultAttrib3	DefaultValue3	DefaultAttrib4	DefaultValue4	PersistTimeEnhanceCoefficient	PersistTimeUpperLimitSec	SpecialStateLimit
135	落霜剑意	6	13	14	3		2	9	1		0	4	1		0	0	0	0								36	260											456	600	1	37	400				\script\skill\武当道家\落霜剑意.lua		skill_cast_interval	270	skill_interrupt_rate	-55							
136	炙阳剑气	7	13	14	4		1	5	2	1	2	4	1		0	0	0	0							15	45	261				1		2					456	600	1	55	100			1	\script\skill\武当道家\炙阳剑气.lua		skill_interrupt_rate	25									
137	玄武剑阵	5	13	14	5		19	10	2		1	4	1		0	0	0	0								27	262				0	1	2						500	1	32	150			7	\script\skill\武当道家\玄武剑阵.lua		skill_interrupt_rate	25	skill_cast_interval	1080							
138	御剑诀	5	13	14	0		21	10	2		1	4	1		1	0	0	0					336			2	263												600	1	10	-100				\script\skill\武当道家\御剑诀.lua		skill_interrupt_rate	-35									
139	正两仪剑法	6	13	14	0		1	5	2	1	1	4	1		0	0	1	0							16	18	264				2		5		0			456	600	1	20	200			2	\script\skill\武当道家\正两仪剑法.lua		skill_interrupt_rate	-55	skill_cast_interval	270							
140	太乙三清剑	7	13	14	1		1	6	2	1	1	4	1		0	0	0	0							20	72	266	267			2		5		0			456	600	1	81	120			3	\script\skill\武当道家\太乙三清剑.lua		skill_interrupt_rate	25									
141	神门十三剑	7	13	14	2		1	6	2	1	0	4	1		0	0	0	0					269	80	107	72					1		2		2			456	600	1	112	120			8	\script\skill\武当道家\神门十三剑.lua		skill_interrupt_rate	25									
142	地宁玄阴剑	7	13	14	3		1	6	2	1	1	4	1		0	0	0	0					346	1	95	72					1	1	2					456	600	1	81	120			1	\script\skill\武当道家\地宁玄阴剑.lua		skill_interrupt_rate	25									
143	天清纯阳剑	7	13	14	4		1	6	2	1	1	4	1		0	0	0	0					278	85	25	72					1		2		2			456	600	1	108	120			6	\script\skill\武当道家\天清纯阳剑.lua		skill_interrupt_rate	25									
144	八卦剑气	7	13	14	5		1	6	2	1	1	4	1		0	0	0	0					283	99	28	72	284	285			1	1	2					456	600	1	108	100			1	\script\skill\武当道家\八卦剑气.lua		skill_interrupt_rate	25									
145	真武七截剑	7	13	14	0		1	6	2	1	1	4	1		0	0	0	1					329	1	30	90	287	288			4	1	2		3			456	800	1	109	100			7	\script\skill\武当道家\真武七截剑.lua		skill_interrupt_rate	25									
146	无上太极剑	20	13	14	7		1	7	2	1	1	4	1		0	0	0	0					544	1	149	66					0		6		6			456	9999	1	182	100			90	\script\skill\武当道家\无上太极剑.lua		skill_interrupt_rate	-500									
147	武当奇经	10	13	15	0		3	15	1		0	-1	0		1	0	0	0																				2								\script\skill\武当俗家\武当奇经.lua												
148	武当笔法	10	13	15	0		3	14	1		0	512	0		1	0	0	0																				2								\script\skill\武当俗家\武当笔法.lua												
149	太乙逍遥功	5	13	15	7		2	8	0		0	512	1		1	0	0	0								36												2	9999	1	37	100				\script\skill\武当俗家\太乙逍遥功.lua		skill_interrupt_rate	10	skill_cast_interval	1080							
150	六气化玉功	6	13	15	0		2	12	1		0	512	1		1	0	0	0								36	292											6	500	1	37	200				\script\skill\武当俗家\六气化玉功.lua		skill_interrupt_rate	10	skill_cast_interval	18							
151	梯云纵	4	13	15	0		14	8	2		0	512	1		0	0	0	0																				456	600		8	80	8	80		\script\skill\武当俗家\梯云纵.lua		skill_interrupt_rate	-55									
152	七星诀	7	13	15	7		1	1	2	0	2	512	1		0	1	1	1					293	6	78	3	295				1	1	2		2			456	96	1	12	100			1	\script\skill\武当俗家\七星诀.lua		skill_cast_interval	54	skill_interrupt_rate	-55							
153	少阳诀	6	13	15	0		1	1	2	0	2	512	1		0	0	1	0							17	18	296				1		2					456	600	1	27	100			1	\script\skill\武当俗家\少阳诀.lua				skill_interrupt_rate	-55							
154	少阴诀	7	13	15	7		5	1	2	2	0	512	1		0	0	1	1							88	6	297				1	1	2					456	96	1	7	100	54	100	1	\script\skill\武当俗家\少阴诀.lua		skill_cast_interval	54	skill_interrupt_rate	-55							
155	北斗七星阵	7	13	15	0		15	8	1			512	1		0	0	0	0																				6	9999	15	37	100				\script\skill\武当俗家\北斗七星阵.lua												
156	残影诀	6	13	15	7		13	2	2		1	512	1		0	0	0	0					330	9999		9													300		540	-100	2	100		\script\skill\武当俗家\残影诀.lua		skill_cast_interval	540	skill_interrupt_rate	-55							
157	乾坤诀	6	13	15	7		20	2	2		1	512	1		0	0	1	0		338						6												456	600	1	54	-100				\script\skill\武当俗家\乾坤诀.lua		skill_cast_interval	450	skill_interrupt_rate	-55							
158	上清无极功	7	13	15	7		1	2	2	0	2	512	1		0	0	1	1					298	36	87	14	299	300			1	1	2		2			456	144	1	45	100			2	\script\skill\武当俗家\上清无极功.lua		skill_cast_interval	108	skill_interrupt_rate	-55							
159	太极神功	20	13	15	7		1	3	2	0	1	512	1		0	0	0	0					550	62	155	54					2		5					456	9999	1	109	100			2	\script\skill\武当俗家\太极神功.lua		skill_interrupt_rate	-500									
160	斩魔刀法(招)	5	1	2	0		2	8	1		2	8	1		0	0	0	0					161	11														2	96	1		100			1	\script\skill\少林俗家\斩魔刀法(招).lua												
161	斩魔刀法(招子)	5	1	2	7		1	0	2	0	2	8	1		0	0	0	1							56	0					1	1	2					456	96	1		100			1	\script\skill\少林俗家\斩魔刀法(招子).lua												
162	封魔棍法(招)	5	1	2	0		2	8	1		2	32	1		0	0	0	0					163	11														2	300	1		100			1	\script\skill\少林俗家\封魔棍法(招).lua												
163	封魔棍法(招子)	5	1	2	7		1	0	2	0	2	32	1		0	0	0	1							57	0					1	1	2					456	300	1		100			1	\script\skill\少林俗家\封魔棍法(招子).lua												
164	尸毒术(子)	7	19	20	0		1	8	1		1	128	1		0	0	0	0							115	1	380				1	1	2					456	9999	1		100			1	\script\skill\五毒邪侠\尸毒术(子).lua												
165	金钟罩(招)	10	1	2	0		2	10	0		0	40	1		1	0	0	0																				2	9999	1		100				\script\skill\少林俗家\金钟罩(招).lua												
166	燃木刀法(招)	7	1	2	0		2	8	1		2	8	1		0	0	0	0					167	11														2	300	1		100				\script\skill\少林俗家\燃木刀法(招).lua												
167	燃木刀法(招子)	7	1	2	1		1	1	2	0	2	8	1		0	0	0	1							49	5					1	0	2					456	300	1		100			1	\script\skill\少林俗家\燃木刀法(招子).lua												
168	无常棍法(招)	7	1	2	7		1	1	2	0	2	32	1		0	0	0	1							58	12					1	1	2					456	300	1		100			1	\script\skill\少林俗家\无常棍法(招).lua												
169	尸爆大法(子)	5	19	20	0		1	8	1	0	1	128	1		0	0	0	0							116	1	381				1	1	2					456	9999	1		100			1	\script\skill\五毒邪侠\尸爆大法(子).lua												
170	舍身诀(招)	6	1	2	7		20	1	2	0	1	40	1		0	0	0	1																				456	600	3		-100				\script\skill\少林俗家\舍身诀(招).lua												
171	达摩武经(棍)	7	1	2	7		1	2	2	0	2	32	1		0	0	1	1					172	18	59	6					1	1	2					456	128	1		100			1													
172	达摩武经(子)	7	1	2	7		1	2	2	0	2	40	1		0	0	1	1							59		173	174			1	1	2					456	128	1		100			1	\script\skill\少林俗家\达摩武经(子).lua												
173	达摩武经(招1)	7	1	2	7		1	2	2	0	2	40	1		0	0	0	1							59						1	1	2					456	128	1		100			1	\script\skill\少林俗家\达摩武经(招1).lua												
174	达摩武经(招2)	7	1	2	7		1	2	2	0	2	40	1		0	0	0	1							59						1	1	2					456	128	1		100			1	\script\skill\少林俗家\达摩武经(招2).lua												
175	七宝拳法	10	1	4	7		0	4	2	1	2	1	1		0	0	1	1							1	6					1	1	2					456	96	1	19	100			1	\script\skill\少林武僧\七宝普通攻击.lua												
176	七宝神照心法(招)	10	1	4	0		2	8	1		0	1	1		1	0	0	0																				2	9999	1		100				\script\skill\少林武僧\七宝神照心法(招).lua												
177	罗汉拳(子)	7	1	4	7		1	4	2	1	2	1	1		0	0	1	1							45	0	178				1	1	2					456	96	1		100			1	\script\skill\少林武僧\罗汉拳(子).lua												
178	罗汉拳(招)	7	1	4	7		1	4	2	1	2	1	1		0	0	0	1							45	0					1	1	2					456	96	1		100			1	\script\skill\少林武僧\罗汉拳(招).lua												
179	迦叶腿(子)	7	1	4	7		1	4	2	1	2	1	1		0	0	1	1							75	0	180				1	1	2					456	96	1		100			1	\script\skill\少林武僧\迦叶腿(子).lua												
180	迦叶腿(招)	7	1	4	7		1	4	2	1	2	1	1		0	0	0	1							75	0					1	1	2					456	96	1		100			1	\script\skill\少林武僧\迦叶腿(招).lua												
181	慧眼咒(招)	6	1	4	0		2	8	1		0	1	1		1	0	0	0																				2	9999	1		100				\script\skill\少林武僧\慧眼咒(招).lua												
182	韦陀拳(子)	9	1	4	7		1	5	2	1	2	1	1		0	0	1	1							47	0	183				1	1	2		6			456	96	1		100			1	\script\skill\少林武僧\韦陀拳(子).lua												
183	韦陀拳(招)	9	1	4	7		1	5	2	1	2	1	1		0	0	0	1							47	0					1	1	2		6			456	96	1		100			1	\script\skill\少林武僧\韦陀拳.lua												
184	文殊出云腿(子)	9	1	4	7		1	5	2	1	2	1	1		0	0	1	1							77	0	185				1	1	2		6			456	96	1		100			1	\script\skill\少林武僧\文殊出云腿(子).lua												
185	文殊出云腿(招)	9	1	4	7		1	5	2	1	2	1	1		0	0	0	1							77	0					1	1	2		6			456	96	1		100			1	\script\skill\少林武僧\文殊出云腿(招).lua												
186	大须弥掌(招1)	7	1	4	7		1	6	2	1	2	1	1		0	0	0	1							48	10					1	1	2					456	96	1		100			1	\script\skill\少林武僧\大须弥掌(招1).lua												
187	大须弥掌(招2)	7	1	4	7		1	6	2	1	2	1	1		0	0	0	1							48	10					1	1	2					456	96	1		100			1	\script\skill\少林武僧\大须弥掌(招2).lua												
188	无影脚(子)	9	1	4	7		1	6	2	1	2	1	1		0	0	1	1					189	12	55	3					1	1	2		2			456	96	1		100			1	\script\skill\少林武僧\无影脚(子).lua												
189	无影脚(子子)	9	1	4	7		1	6	2	1	2	1	1		0	0	1	1							55	3	190	191			1	1	2					456	96	1		100			1	\script\skill\少林武僧\无影脚(子子).lua												
190	无影脚(招1)	9	1	4	7		1	6	2	1	2	1	1		0	0	0	1							55	3					1	1	2		3			456	96	1		100			1	\script\skill\少林武僧\无影脚(招1).lua												
191	无影脚(招2)	9	1	4	7		1	6	2	1	2	1	1		0	0	0	1							55	3					1	1	2		3			456	96	1		100			1	\script\skill\少林武僧\无影脚(招2).lua												
192	龙爪手	7	1	4	7		1	6	2	1	2	1	1		0	0	1	0							60	6	193	194			1	1	2					456	96	1	18	100			1	\script\skill\少林武僧\龙爪攻击.lua												
193	龙爪手(招1)	7	1	4	7		1	6	2	1	2	1	1		0	0	0	0							60	6					1	1	2					456	96	1		100			1	\script\skill\少林武僧\龙爪攻击(招1).lua												
194	龙爪手(招2)	7	1	4	7		1	6	2	1	2	1	1		0	0	0	0							60	6					1	1	2					456	96	1		100			1	\script\skill\少林武僧\龙爪攻击(招2).lua												
195	伏虎气功(招)	7	1	3	0		2	8	1		2	256	1		0	0	0	0					196	1														2	9999	1		100				\script\skill\少林禅僧\伏虎气功(招).lua												
196	伏虎气功(招子)	7	1	3	0		1	4	2	1	2	256	1		0	0	0	0							4	14					1		2		2			456	9999	1		100			1	\script\skill\少林禅僧\伏虎气功(招子).lua												
197	五转指(招)	10	1	3	0		2	10	1		0	256	1		1	0	0	0																				206	9999	1		100				\script\skill\少林禅僧\五转指(招).lua												
198	破魔咒(招)	8	1	3	0		2	11	1		0	256	1		0	0	0	0					199	1														264	9999	1		100				\script\skill\少林禅僧\破魔咒(招).lua												
199	破魔咒(招子)	8	1	3	0		2	11	1		0	256	1		0	0	0	0																				264	9999	1		100				\script\skill\少林禅僧\破魔咒(招子).lua												
200	金刚不坏(招)	10	1	3	0		4	10	0		0	256	1		1	0	0	0																				2	9999	1		100				\script\skill\少林禅僧\金刚不坏(招).lua												
201	因陀罗雷印破(招)	8	1	3	5		1	5	2	1	2	256	1		0	0	0	0							5	36					1	1	2					456	9999	1		100			1	\script\skill\少林禅僧\因陀罗雷印破(招).lua												
202	袈裟伏魔神通(招)	8	1	3	0		1	5	2	1	2	256	1		0	0	0	0					203	1	6	27					1		2					456	9999	1		100			1	\script\skill\少林禅僧\袈裟伏魔神通(招).lua												
203	袈裟伏魔神通(招子)	8	1	3	0		1	5	2	1	2	256	1		0	0	0	0							51	1					1		2					456	9999	1		100			1	\script\skill\少林禅僧\袈裟伏魔神通(招子).lua												
204	无相神功(招)	6	1	3	0		2	10	1		0	256	1		1	0	0	0																				6	9999	1		100			1	\script\skill\少林禅僧\无相神功(招).lua												
205	少阳诀(招子)	6	13	15	0		1	1	2	0	1	512	1		0	0	0	0							17	17					2		5					456	9999	1		100			2	\script\skill\武当俗家\少阳诀(招子).lua												
206	狮子吼(招1)	5	1	3	0		1	6	2	1	1	256	1		0	0	0	0							41	54					1		2					456	9999	1		100			1	\script\skill\少林禅僧\狮子吼(招1).lua												
207	狮子吼(招2)	5	1	3	0		1	6	2	1	1	256	1		0	0	0	0							41	54					1		2					456	9999	1		100			1	\script\skill\少林禅僧\狮子吼(招2).lua												
208	不动明王咒(招1)	7	1	3	6		1	9	2	1	1	256	1		0	0	0	0							42	9					1	1	2					456	9999	1		100			1	\script\skill\少林禅僧\不动明王咒(招1).lua												
209	不动明王咒(招2)	7	1	3	6		1	9	2	1	1	256	1		0	0	0	0							42	9					1	1	2					456	9999	1		100			1	\script\skill\少林禅僧\不动明王咒(招2).lua												
210	大力金刚指(招1)	7	1	3	0		1	6	2	1	2	256	1		0	0	0	0							40	72					1	1	2					456	9999	1		100			1	\script\skill\少林禅僧\大力金刚指(招1).lua												
211	大力金刚指(招2)	7	1	3	0		1	6	2	1	2	256	1		0	0	0	0							40	72					1	1	2					456	9999	1		100			1	\script\skill\少林禅僧\大力金刚指(招2).lua												
212	心眼(招)	7	5	6	0		2	8	1		0	2	1		1	0	0	0																				2	9999	1		100				\script\skill\唐门\心眼(招).lua												
213	追心箭(子)	6	5	6	7		1	1	2	0	2	2	1		0	0	1	0							32	0	214		1		1		2					456	9999	1		100			1	\script\skill\唐门\追心箭(子).lua												
214	追心箭(招)	6	5	6	7		1	1	2	0	2	2	1		0	0	0	0							32	0			1		1		2					456	9999	1		100			1	\script\skill\唐门\追心箭(招).lua												
215	暴雨梨花针(子)	7	5	6	7		1	2	2	0	1	2	1		0	0	1	0					216	10	34	0			1		1		2		3			456	9999	1		100			2	\script\skill\唐门\暴雨梨花针(子).lua												
216	暴雨梨花针(子子)	7	5	6	7		1	2	2	0	1	2	1		0	0	1	0							35	0	217	218	1		1		2					456	9999	1		100			1	\script\skill\唐门\暴雨梨花针(子子).lua												
217	暴雨梨花针(招1)	7	5	6	7		1	2	2	0	1	2	1		0	0	0	0							35	0			1		1		2					456	9999	1		100			1	\script\skill\唐门\暴雨梨花针(招1).lua												
218	暴雨梨花针(招2)	7	5	6	7		1	2	2	0	1	2	1		0	0	0	0							35	0			1		1		2					456	9999	1		100			1	\script\skill\唐门\暴雨梨花针(招2).lua												
219	观音诀(招)	6	7	8	0		2	12	2		0	4	1		1	1	0	0																				270	9999	1		100				\script\skill\峨嵋出家\观音诀(招).lua												
220	玉女剑法(招)	7	7	8	0		1	4	2	1	2	4	1		0	0	1	0							7	11					1		2		7			456	9999	1		100			1	\script\skill\峨嵋出家\玉女剑法(招).lua												
221	渡元诀(招)	6	7	8	0		2	12	1		0	4	1		1	0	0	0																				6	9999	1		100				\script\skill\峨嵋出家\渡元诀(招).lua												
222	莲华心经(招)	8	7	8	0		2	8	1		0	4	1		1	0	0	0					223	1														6	9999	1		100				\script\skill\峨嵋出家\莲华心经(招).lua												
223	莲华心经(招子)	8	7	8	0		2	8	1		0	4	1		1	0	0	0																				6	9999	1		100				\script\skill\峨嵋出家\莲华心经(招子).lua												
224	清音梵唱(招)	7	7	8	0		2	12	1	1	0	4	1		0	0	0	0																				6	9999	1		100				\script\skill\峨嵋出家\清音梵唱(招).lua												
225	流水诀(招)	9	7	8	0		1	8	1	1	1	4	1		1	0	0	0							132	27					1	1	2					6	9999	1		100			1	\script\skill\峨嵋出家\流水诀(招).lua												
226	普济众生(招)	6	7	8	0		1	12	1	1	1	4	1		1	0	0	0							52	36					1	1	2					270	9999	1		100			1	\script\skill\峨嵋出家\普济众生(招).lua												
227	不灭心法(招1)	5	7	8	0		1	10	1	1	1	4	1		1	0	0	0							119	36					1	1	2					6	9999	1		100			1	\script\skill\峨嵋出家\不灭心法(招1).lua												
228	不灭心法(招2)	5	7	8	0		1	10	1	1	1	4	1		1	0	0	0							119	36					1	1	2					6	9999	1		100			1	\script\skill\峨嵋出家\不灭心法(招2).lua												
229	不灭废弃	5	7	8	0		1	10	1	1	1	4	1		1	0	0	0																				6	9999	1		100				\script\skill\峨嵋出家\不灭心法(招2子).lua												
230	佛光战气(招1)	6	7	8	0		1	8	1	1	1	4	1		1	0	0	0							53	54					1	1	2					6	9999	1		100			1	\script\skill\峨嵋出家\佛光战气(招1).lua												
231	佛光战气(招2)	6	7	8	0		1	8	1	1	1	4	1		1	0	0	0							53	54					1	1	2					6	9999	1		100			1	\script\skill\峨嵋出家\佛光战气(招2).lua												
232	佛音战意(招1)	6	7	8	0		1	8	1	1	1	4	1		1	0	0	0							54	54					1	1	2					6	9999	1		100			1	\script\skill\峨嵋出家\佛音战意(招1).lua												
233	佛音战意(招2)	6	7	8	0		1	8	1	1	1	4	1		1	0	0	0							54	54					1	1	2					6	9999	1		100			1	\script\skill\峨嵋出家\佛音战意(招2).lua												
234	通臂拳(招)	5	10	11	7		0	0	2	0	2	1	1		0	0	0	1							74	6					1	1	2					456	96	1		100			1	\script\skill\丐帮净衣\通臂拳(招).lua												
235	千斤闸(招)	7	10	11	0		2	10	1		0	1	1		1	0	0	0																				2	9999	1		100				\script\skill\丐帮净衣\千斤闸(招).lua												
236	霸王拳(招)	5	10	11	7		1	0	2	0	2	1	1		0	0	0	1							61	12					1	1	2					456	96	1		100			1	\script\skill\丐帮净衣\霸王拳(招).lua												
237	锁喉擒拿手(招)	7	10	11	0		1	9	3		0	1	1		0	0	0	0							90	5					1	1	2	4			1	456	9999	1		100			1	\script\skill\丐帮净衣\锁喉擒拿手(招).lua												
238	逍遥游(招)	5	10	11	0		2	8	1		0	1	1		1	0	0	0																				2	9999	1		100				\script\skill\丐帮净衣\逍遥游(招).lua												
239	六合拳法(招)	6	10	11	7		1	1	2	0	2	1	1		0	0	0	1							18	12					1	1	2					456	128	1		100			1	\script\skill\丐帮净衣\六合拳法(招).lua												
240	醉蝶(招1)	8	10	11	0		2	8	1		0	1	1		1	0	0	0																				2	9999	1		100				\script\skill\丐帮净衣\醉蝶(招1).lua												
241	醉蝶(招2)	8	10	11	0		2	8	1		0	1	1		1	0	0	0																				2	9999	1		100				\script\skill\丐帮净衣\醉蝶(招2).lua												
242	驱蛇棍法(子)	7	10	12	7		1	0	2	0	2	32	1		0	0	1	1							69	3	243				1	1	2					456	300	1		100			1	\script\skill\丐帮污衣\驱蛇棍法(子).lua												
243	驱蛇棍法(招)	7	10	12	7		1	0	2	0	2	32	1		0	0	0	1							69	3					1	1	2					456	300	1		100			1	\script\skill\丐帮污衣\驱蛇棍法(招).lua												
244	泥鳅功(招)	8	10	12	0		2	10	1		0	32	1		1	0	0	0																				2	9999	1		100				\script\skill\丐帮污衣\泥鳅功(招).lua												
245	霸王卸甲(招1)	7	10	12	0		2	11	1		0	32	1		0	0	0	0																				456	9999	1		100				\script\skill\丐帮污衣\霸王卸甲(招1).lua												
246	霸王卸甲(招2)	7	10	12	0		2	11	1		0	32	1		0	0	0	0																				456	9999	1		100				\script\skill\丐帮污衣\霸王卸甲(招2).lua												
247	打狗棍法(子)	7	10	12	7		1	2	2	0	2	32	1		0	0	1	1							70	1	248	249			1	1	2					456	300	1		100			1	\script\skill\丐帮污衣\打狗棍法(子).lua												
248	打狗棍法(招1)	7	10	12	7		1	2	2	0	2	32	1		0	0	0	1							70	1					1	1	2					456	300	1		100			1	\script\skill\丐帮污衣\打狗棍法(招1).lua												
249	打狗棍法(招2)	7	10	12	7		1	2	2	0	2	32	1		0	0	0	1							70	1					1	1	2					456	300	1		100			1	\script\skill\丐帮污衣\打狗棍法(招2).lua												
250	武当剑法(招)	8	13	14	0		1	4	2	1	2	4	1		0	0	0	0							8	13					1		2		3			456	9999	1					1	\script\skill\武当道家\武当剑法(招).lua												
251	流光剑法(招)	8	13	14	1		1	4	2	1	2	4	1		0	0	0	0							43	13					1		2		3			456	9999	1		100			1	\script\skill\武当道家\流光剑法(招).lua		skill_damage_attenuation_fac	20									
252	未央剑法(招)	8	13	14	2		1	4	2	1	2	4	1		0	0	0	0							10	27					1	1	2		5			456	9999	1		100			1	\script\skill\武当道家\未央剑法(招).lua												
253	柔云剑法(招)	8	13	14	3		1	4	2	1	2	4	1		0	0	0	0							44	27					1		2		3			456	9999	1		100			1	\script\skill\武当道家\柔云剑法(招).lua		skill_damage_attenuation_fac	20									
254	烈焰剑法(招)	8	13	14	4		1	4	2	1	2	4	1		0	0	0	0							12	11					1	1	2		5			456	9999	1		100			1	\script\skill\武当道家\烈焰剑法(招).lua												
255	奔雷剑诀(招)	8	13	14	5		1	4	2	1	2	4	1		0	0	0	0							13	3					1		2					456	9999	1		100			1	\script\skill\武当道家\奔雷剑法(招).lua												
256	无我心法(招)	9	13	14	0		2	10	0		0	4	1		1	0	0	0																				2	9999	1		100				\script\skill\武当道家\无我心法(招).lua												
257	太清剑气(招)	7	13	14	1		1	5	2	1	1	4	1		0	0	0	0							14	6					0	1	2		1			456	9999	1		100			7	\script\skill\武当道家\太清剑气(招).lua												
