道具种类	具体类别	详细类别	五行属性	等级	银两	数量	师门声望	铜钱	是否做交易记录	道具名称（必须放最后，程序不读）
0	102	30111	0	1	10000					
0	103	30112	0	1	10000					
0	100	30112	0	1	10000					
0	101	30112	0	1	10000					
0	12	30112	0	1	10000					
0	102	30112	0	1	10000					
0	103	30121	0	1						翠烟灵女第3套
0	100	30121	0	1						
0	101	30121	0	1						
0	12	30121	0	1						
0	102	30121	0	1						
0	102	30125	0	1						
0	103	30122	0	1						
0	100	30122	0	1						
0	101	30122	0	1						
0	12	30122	0	1						
0	102	30122	0	1						
0	102	30126	0	1						
0	103	30131	0	1						翠烟灵女第4套
0	100	30131	0	1						
0	101	30131	0	1						
0	12	30131	0	1						
0	102	30131	0	1						
0	102	30135	0	1						
0	103	30132	0	1						
0	100	30132	0	1						
0	101	30132	0	1						
0	12	30132	0	1						
0	102	30132	0	1						
0	102	30136	0	1						
0	103	30141	0	1						翠烟灵女第5套
0	100	30141	0	1						
0	101	30141	0	1						
0	12	30141	0	1						
0	102	30141	0	1						
0	102	30145	0	1						
0	103	30142	0	1						
0	100	30142	0	1						
0	101	30142	0	1						
0	12	30142	0	1						
0	102	30142	0	1						
0	102	30146	0	1						
1	5	8	0	1	600					武当土地符
1	5	9	0	1	600					丐帮土地符
1	5	10	0	1	600					少林土地符
1	5	11	0	1	600					峨嵋土地符
1	5	12	0	1	600					唐门土地符
1	5	13	0	1	600					五毒土地符
1	5	14	0	1	600					天波杨府土地符
1	3	1	0	1	40					生肉
1	3	2	0	1	40					鸡肉
1	3	3	0	1	40					鱼肉
1	3	28	0	1	40					鸭肉
2	6	1	0	1	100000					少林刀法诀要（俗家）
2	6	2	0	1	50000					少林棍法诀要
2	6	3	0	1	50000					斩魔刀法诀要
2	6	4	0	1	50000					封魔棍法诀要
2	6	5	0	1	200000					金钟罩诀要
2	6	6	0	1	300000					燃木刀法诀要
2	6	7	0	1	50000					无常棍法诀要
2	6	8	0	1	200000					舍身诀诀要
2	6	9	0	1	300000					大乘如来心法诀要
2	6	10	0	1	500000					达摩武经诀要
2	6	11	0	1	400000					七宝神照心法诀要（少林武僧）
2	6	12	0	1	200000					罗汉拳诀要
2	6	13	0	1	100000					迦叶腿诀要
2	6	14	0	1	50000					慧眼咒诀要
2	6	15	0	1	500000					韦陀拳诀要
2	6	16	0	1	50000					文殊出云腿诀要
2	6	17	0	1	50000					罗汉阵诀要
2	6	18	0	1	50000					大须弥掌诀要
2	6	19	0	1	500000					无影脚诀要
2	6	20	0	1	50000					少林龙爪手诀要
2	6	21	0	1	100000					伏虎气功诀要（沙林禅僧）
2	6	22	0	1	50000					少林修心法诀要
2	6	23	0	1	50000					五转指诀要
2	6	24	0	1	50000					破魔咒诀要
2	6	25	0	1	200000					金刚不坏诀要
2	6	26	0	1	300000					因陀罗雷印破诀要
2	6	27	0	1	50000					袈裟伏魔神通诀要
2	6	28	0	1	50000					无相神功诀要
2	6	29	0	1	500000					狮子吼诀要
2	6	30	0	1	400000					不动明王咒诀要
2	6	31	0	1	50000					大力金刚指诀要
2	6	32	0	1	100000					暗器制作术诀要（唐门）
2	6	33	0	1	300000					心眼诀要
2	6	34	0	1	50000					毒刺骨诀要
2	6	35	0	1	50000					解毒秘术诀要
2	6	36	0	1	50000					勾魂阱诀要
2	6	37	0	1	50000					机关破解术诀要
2	6	38	0	1	200000					追心箭诀要
2	6	39	0	1	300000					秋毫明查诀要
2	6	40	0	1	50000					穿心刺诀要
2	6	41	0	1	50000					淬毒秘术诀要
2	6	42	0	1	50000					夺魄幡诀要
2	6	43	0	1	200000					暴雨梨花针诀要
2	6	44	0	1	200000					含沙射影诀要
2	6	45	0	1	500000					锁命针诀要
2	6	46	0	1	50000					满天花雨诀要
2	6	47	0	1	100000					观音诀诀要（峨嵋佛家）
2	6	48	0	1	300000					峨嵋佛意诀要
2	6	49	0	1	500000					玉女剑法诀要
2	6	50	0	1	50000					渡元诀诀要
2	6	51	0	1	50000					佛光普照诀要
2	6	52	0	1	200000					莲华心经诀要
2	6	53	0	1	50000					清音梵唱诀要
2	6	54	0	1	50000					流水诀诀要
2	6	55	0	1	300000					普济众生诀要
2	6	56	0	1	200000					不灭心法诀要
2	6	57	0	1	50000					佛光战气诀要
2	6	58	0	1	50000					佛音战意诀要
2	6	59	0	1	50000					大慈大悲咒诀要
2	6	60	0	1	50000					随意曲诀要（峨嵋俗家）
2	6	61	0	1	50000					曲艺精通诀要
2	6	62	0	1	300000					月蚀曲诀要
2	6	63	0	1	50000					断水心法诀要
2	6	64	0	1	300000					静夜思诀要
2	6	65	0	1	50000					余音绕梁功诀要
2	6	66	0	1	500000					阳关三叠诀要
2	6	67	0	1	300000					覆水心法诀要
2	6	68	0	1	50000					焚琴煮鹤诀诀要
2	6	69	0	1	300000					乌夜啼诀要
2	6	70	0	1	50000					迷心飘香曲诀要
2	6	71	0	1	400000					丐帮掌法诀要（丐帮净衣）
2	6	72	0	1	50000					通臂拳诀要
2	6	73	0	1	50000					千斤闸诀要
2	6	74	0	1	50000					霸王拳诀要
2	6	75	0	1	300000					锁喉擒拿手诀要
2	6	76	0	1	50000					逍遥游诀要
2	6	77	0	1	300000					六合拳法诀要
2	6	78	0	1	500000					醉蝶诀要
2	6	79	0	1	50000					醉拳诀要
2	6	80	0	1	50000					丐帮棍法诀要（丐帮污衣）
2	6	81	0	1	100000					驱蛇棍法诀要
2	6	82	0	1	50000					乞天讨地诀要
2	6	83	0	1	500000					泥鳅功诀要
2	6	84	0	1	200000					妙手诀诀要
2	6	85	0	1	50000					偷龙转凤诀要
2	6	86	0	1	300000					霸王卸甲诀要
2	6	87	0	1	200000					偷天换日诀要
2	6	88	0	1	200000					打狗棍法诀要
2	6	89	0	1	300000					武当剑法诀要(武当道家) 
2	6	90	0	1	50000					流光剑法诀要
2	6	91	0	1	50000					未央剑法诀要
2	6	92	0	1	50000					柔云剑法诀要
2	6	93	0	1	50000					烈焰剑法诀要
2	6	94	0	1	300000					奔雷剑诀诀要
2	6	95	0	1	50000					无我心法诀要
2	6	96	0	1	50000					太清剑气诀要
2	6	97	0	1	200000					缠梦剑意诀要
2	6	98	0	1	200000					落霜剑意诀要
2	6	99	0	1	600000					炙阳剑气诀要
2	6	100	0	1	300000					玄武剑阵诀要
2	6	101	0	1	400000					御剑诀诀要
2	6	102	0	1	50000					正两仪剑法诀要
2	6	103	0	1	50000					太乙三清剑诀要
2	6	104	0	1	50000					神门十三剑诀要
2	6	105	0	1	50000					地宁玄阴剑诀要
2	6	106	0	1	50000					天清纯阳剑诀要
2	6	107	0	1	50000					八卦剑气诀要
2	6	108	0	1	50000					真武七截剑诀要
2	6	109	0	1	100000					武当笔法诀要(武当俗家) 
2	6	110	0	1	50000					太乙逍遥功诀要
2	6	111	0	1	50000					六气化玉功诀要
2	6	112	0	1	300000					梯云纵诀要
2	6	113	0	1	300000					七星诀诀要
2	6	114	0	1	500000					少阳诀诀要
2	6	115	0	1	100000					少阴诀诀要
2	6	116	0	1	50000					北斗七星阵诀要
2	6	117	0	1	200000					残影诀诀要
2	6	118	0	1	200000					乾坤诀诀要
2	6	119	0	1	100000					上清无极功诀要
2	6	120	0	1	300000					杨家枪法诀要(杨家枪骑)
2	6	121	0	1	100000					杨家破风枪诀要
2	6	122	0	1	50000					杨家驭马术诀要
2	6	123	0	1	50000					杨家奔狼枪诀要
2	6	124	0	1	50000					杨家战定诀诀要
2	6	125	0	1	50000					杨家巧战诀诀要
2	6	126	0	1	50000					杨家天衡枪诀要
2	6	127	0	1	50000					杨家英雄气诀要
2	6	128	0	1	300000					杨家倒海枪诀要
2	6	129	0	1	500000					杨家御马术诀要
2	6	130	0	1	100000					碧月飞星枪诀要
2	6	131	0	1	100000					杨家弓法诀要(杨家弓骑)
2	6	132	0	1	200000					杨家连射术诀要
2	6	133	0	1	300000					杨家阵疗术诀要
2	6	134	0	1	50000					杨家回龙箭诀要
2	6	135	0	1	400000					杨家缠云箭诀要
2	6	136	0	1	50000					杨家奇门盾诀要
2	6	137	0	1	50000					杨家正气箭诀要
2	6	138	0	1	200000					杨家碎金箭诀要
2	6	139	0	1	50000					杨家幻神诀诀要
2	6	140	0	1	500000					杨家续命诀诀要
2	6	141	0	1	400000					流光绝影箭诀要
2	6	142	0	1	300000					五毒刀法诀要(五毒邪侠)
2	6	143	0	1	300000					引魂咒诀要
2	6	144	0	1	300000					操尸术诀要
2	6	145	0	1	50000					尸毒术诀要
2	6	146	0	1	50000					尸爆大法诀要
2	6	147	0	1	50000					集尸邪气诀要
2	6	148	0	1	300000					驭尸术诀要
2	6	149	0	1	50000					万毒夺命刀诀要
2	6	150	0	1	200000					阴邪吸魂气诀要
2	6	151	0	1	50000					催尸邪气诀要
2	6	152	0	1	50000					邪灵大法诀要
2	6	153	0	1	50000					邪毒功诀要
2	6	154	0	1	50000					尸裂魔功诀要
2	6	155	0	1	400000					下蛊秘方诀要(五毒蛊师)
2	6	156	0	1	50000					疯蛊诀要
2	6	157	0	1	300000					养蛊秘术诀要
2	6	158	0	1	50000					狂风爪诀要
2	6	159	0	1	50000					毒蛊诀要
2	6	160	0	1	200000					血鼎功诀要
2	6	161	0	1	50000					血蛊诀要
2	6	162	0	1	300000					香蛊诀要
2	6	163	0	1	50000					尸蛊诀要
2	6	164	0	1	50000					妖蛊诀要
2	6	165	0	1	50000					心蛊诀要
2	6	166	0	1	50000					万蛊蚀天诀要
2	6	167	0	1	50000					幻蛊诀要
2	6	168	0	1	400000					蠶蛊诀要
2	6	169	0	1	300000					雷祭诀要（昆仑天师）
2	6	170	0	1	200000					风祭诀要
2	6	171	0	1	300000					天雷符诀要
2	6	172	0	1	50000					冰风诀诀要
2	6	173	0	1	50000					御风诀诀要
2	6	174	0	1	400000					狂雷符诀要
2	6	175	0	1	50000					扬沙诀诀要
2	6	176	0	1	50000					轰雷符诀要
2	6	177	0	1	50000					罡风诀诀要
2	6	178	0	1	50000					爆雷符诀要
2	6	179	0	1	300000					仙风流散诀诀要
2	6	180	0	1	50000					五雷正法符诀要
2	6	181	0	1	50000					万雷碎星符诀要
2	6	182	0	1	50000					玄风缠意诀诀要
2	6	183	0	1	200000					圣火刀法诀要（明教圣战）
2	6	184	0	1	50000					金炉护体诀要
2	6	185	0	1	300000					烈炀斩诀要
2	6	186	0	1	50000					炽炎击诀要
2	6	187	0	1	50000					天劫焚诀要
2	6	188	0	1	50000					凝火璧诀要
2	6	189	0	1	400000					狂焰奔诀要
2	6	190	0	1	400000					炙风旋诀要
2	6	191	0	1	50000					霸煌断诀要
2	6	192	0	1	50000					气化游龙诀要
2	6	193	0	1	300000					阳炎爆诀要
2	6	194	0	1	50000					暴杀劲诀要
2	6	195	0	1	50000					光明笔法诀要（明教阵兵）
2	6	196	0	1	50000					金锁阵诀要
2	6	197	0	1	300000					偃旗令诀要
2	6	198	0	1	200000					玄水阵诀要
2	6	199	0	1	300000					封兵令诀要
2	6	200	0	1	50000					盘木阵诀要
2	6	201	0	1	300000					迅影令诀要
2	6	202	0	1	50000					乾坤逆转诀要
2	6	203	0	1	50000					业火阵诀要
2	6	204	0	1	50000					土牢阵诀要
2	6	205	0	1	200000					五灵散元诀要
2	6	206	0	1	400000					五灵归元诀要
2	6	207	0	1	200000					断骨爪诀要（明教血人）
2	6	208	0	1	300000					腐伤印诀要
2	6	209	0	1	50000					青翼步法诀要
2	6	210	0	1	50000					崩血印诀要
2	6	211	0	1	500000					吸血印诀要
2	6	212	0	1	400000					寒血印诀要
2	6	213	0	1	50000					刺骨印诀要
2	6	214	0	1	50000					追魂印诀要
2	6	215	0	1	200000					弑颈爪诀要
2	6	216	0	1	300000					寒冰血障诀要
2	6	217	0	1	50000					化血印诀要
2	6	218	0	1	50000					殒殇印诀要
0	13	1	0	1	1104					白羽（舞仙）
0	13	2	0	1	2652					雁羽
0	12	1	0	1	1104					短笛（灵女）
0	12	2	0	1	2652					木笛
0	100	201	0	1	4000					行者服（少林第一套上装）
0	100	202	0	1	4000					行者服
0	100	301	0	1	4000					苦行袍
0	100	302	0	1	4000					苦行袍
0	100	401	0	1	4000					沙弥服
0	100	402	0	1	4000					沙弥服
0	100	211	0	1	10000					混元服（少林第二套上装）
0	100	212	0	1	10000					混元服
0	100	311	0	1	10000					禅修袍
0	100	312	0	1	10000					禅修袍
0	100	411	0	1	10000					斗僧服
0	100	412	0	1	10000					斗僧服
0	103	211	0	1	10000					混元帽（少林第二套帽子）
0	103	212	0	1	10000					混元帽
0	103	311	0	1	10000					禅修帽
0	103	312	0	1	10000					禅修帽
0	103	411	0	1	10000					斗僧帽
0	103	412	0	1	10000					斗僧帽
0	101	211	0	1	10000					混元装（少林第二套下装）
0	101	212	0	1	10000					混元装
0	101	311	0	1	10000					禅修装
0	101	312	0	1	10000					禅修装
0	101	411	0	1	10000					斗僧装
0	101	412	0	1	10000					斗僧装
0	100	221	0	1						伏魔金刚之战意铠甲（少林第三套上装）
0	100	222	0	1						伏魔金刚之战意铠甲
0	100	321	0	1						传经法师之禅静袍
0	100	322	0	1						传经法师之禅静袍
0	100	421	0	1						护法罗汉之斗气战衣
0	100	422	0	1						护法罗汉之斗气战衣
0	3	221	0	1						伏魔金刚之战意刀（少林第三套武器）
0	3	222	0	1						伏魔金刚之战意刀
0	5	221	0	1						伏魔金刚之战意棍
0	5	222	0	1						伏魔金刚之战意棍
0	8	321	0	1						传经法师之禅静杖
0	8	322	0	1						传经法师之禅静杖
0	0	421	0	1						护法罗汉之斗气手
0	0	422	0	1						护法罗汉之斗气手
0	100	601	0	1	4000					庄客服（唐门第一套上装）
0	100	602	0	1	4000					庄客服
0	100	603	0	1	4000					庄客服
0	100	604	0	1	4000					庄客服
0	100	611	0	1	10000					护卫服（唐门第二套上装）
0	100	612	0	1	10000					护卫服
0	100	613	0	1	10000					护卫服
0	100	614	0	1	10000					护卫服
0	103	611	0	1	10000					护卫帽（唐门第二套帽子）
0	103	612	0	1	10000					护卫帽
0	103	613	0	1	10000					护卫帽
0	103	614	0	1	10000					护卫帽
0	101	611	0	1	10000					护卫装（唐门第二套下装）
0	101	612	0	1	10000					护卫装
0	101	613	0	1	10000					护卫装
0	101	614	0	1	10000					护卫装
0	100	621	0	1						秘毒刺客之隐秘服（唐门第三套上装）
0	100	622	0	1						秘毒刺客之隐秘服
0	100	623	0	1						秘毒刺客之隐秘服
0	100	624	0	1						秘毒刺客之隐秘服
0	1	621	0	1						秘毒刺客之隐秘针（唐门第三套武器）
0	1	622	0	1						秘毒刺客之隐秘针
0	1	623	0	1						秘毒刺客之隐秘针
0	1	624	0	1						秘毒刺客之隐秘针
0	100	801	0	1	4000					清心素衣（峨嵋第一套上装）
0	100	802	0	1	4000					清心素衣
0	100	901	0	1	4000					思曲素衣
0	100	902	0	1	4000					思曲素衣
0	100	811	0	1	10000					彩羽素衣（峨嵋第二套上装）
0	100	812	0	1	10000					彩羽素衣
0	100	911	0	1	10000					梵音素衣
0	100	912	0	1	10000					梵音素衣
0	103	811	0	1	10000					彩羽头饰（峨嵋第二套帽子）
0	103	812	0	1	10000					彩羽头饰
0	103	911	0	1	10000					梵音头饰
0	103	912	0	1	10000					梵音头饰
0	101	811	0	1	10000					彩羽绣装（峨嵋第二套下装）
0	101	812	0	1	10000					彩羽绣装
0	101	911	0	1	10000					梵音绣装
0	101	912	0	1	10000					梵音绣装
0	100	821	0	1						紫竹使之法云衣（峨嵋第三套上装）
0	100	822	0	1						紫竹使之法云衣
0	100	921	0	1						海月使之法音衣
0	100	922	0	1						海月使之法音衣
0	2	821	0	1						紫竹使之法云剑（峨嵋第三套武器）
0	2	822	0	1						紫竹使之法云剑
0	10	921	0	1						海月使之法音琴
0	10	922	0	1						海月使之法音琴
0	100	1101	0	1	4000					执钵裳（丐帮第一套上装）
0	100	1102	0	1	4000					执钵裳
0	100	1103	0	1	4000					执钵裳
0	100	1104	0	1	4000					执钵裳
0	100	1201	0	1	4000					叫花衣
0	100	1202	0	1	4000					叫花衣
0	100	1203	0	1	4000					叫花衣
0	100	1204	0	1	4000					叫花衣
0	100	1111	0	1	10000					除奸裳（丐帮第二套上装）
0	100	1112	0	1	10000					除奸裳
0	100	1113	0	1	10000					除奸裳
0	100	1114	0	1	10000					除奸裳
0	100	1211	0	1	10000					惩恶裳
0	100	1212	0	1	10000					惩恶裳
0	100	1213	0	1	10000					惩恶裳
0	100	1214	0	1	10000					惩恶裳
0	103	1111	0	1	10000					除奸头巾（丐帮第二套帽子）
0	103	1112	0	1	10000					除奸头巾
0	103	1113	0	1	10000					除奸头巾
0	103	1114	0	1	10000					除奸头巾
0	103	1211	0	1	10000					惩恶头巾
0	103	1212	0	1	10000					惩恶头巾
0	103	1213	0	1	10000					惩恶头巾
0	103	1214	0	1	10000					惩恶头巾
0	101	1111	0	1	10000					除奸装（丐帮第二套下装）
0	101	1112	0	1	10000					除奸装
0	101	1113	0	1	10000					除奸装
0	101	1114	0	1	10000					除奸装
0	101	1211	0	1	10000					惩恶装
0	101	1212	0	1	10000					惩恶装
0	101	1213	0	1	10000					惩恶装
0	101	1214	0	1	10000					惩恶装
0	100	1121	0	1						四海侠之豪气服（丐帮第三套上装）
0	100	1122	0	1						四海侠之豪气服
0	100	1123	0	1						四海侠之豪气服
0	100	1124	0	1						四海侠之豪气服
0	100	1221	0	1						八袋弟子之聚义裳
0	100	1222	0	1						八袋弟子之聚义裳
0	100	1223	0	1						八袋弟子之聚义裳
0	100	1224	0	1						八袋弟子之聚义裳
0	0	1121	0	1						四海侠之豪气手（丐帮第三套武器）
0	0	1122	0	1						四海侠之豪气手
0	0	1123	0	1						四海侠之豪气手
0	0	1124	0	1						四海侠之豪气手
0	5	1221	0	1						八袋弟子之聚义棒
0	5	1222	0	1						八袋弟子之聚义棒
0	5	1223	0	1						八袋弟子之聚义棒
0	5	1224	0	1						八袋弟子之聚义棒
0	100	1401	0	1	4000					清修袍（武当第一套上装）
0	100	1402	0	1	4000					清修袍
0	100	1403	0	1	4000					清修袍
0	100	1404	0	1	4000					清修袍
0	100	1501	0	1	4000					清风袍
0	100	1502	0	1	4000					清风袍
0	100	1503	0	1	4000					清风袍
0	100	1504	0	1	4000					清风袍
0	100	1411	0	1	10000					入观法袍（武当第二套上装）
0	100	1412	0	1	10000					入观法袍
0	100	1413	0	1	10000					入观法袍
0	100	1414	0	1	10000					入观法袍
0	100	1511	0	1	10000					少阳裳
0	100	1512	0	1	10000					少阳裳
0	100	1513	0	1	10000					少阳裳
0	100	1514	0	1	10000					少阳裳
0	103	1411	0	1	10000					入观法巾（武当第二套帽子）
0	103	1412	0	1	10000					入观法巾
0	103	1413	0	1	10000					入观法巾
0	103	1414	0	1	10000					入观法巾
0	103	1511	0	1	10000					少阳巾
0	103	1512	0	1	10000					少阳巾
0	103	1513	0	1	10000					少阳巾
0	103	1514	0	1	10000					少阳巾
0	101	1411	0	1	10000					入观法装（武当第二套下装）
0	101	1412	0	1	10000					入观法装
0	101	1413	0	1	10000					入观法装
0	101	1414	0	1	10000					入观法装
0	101	1511	0	1	10000					少阳装
0	101	1512	0	1	10000					少阳装
0	101	1513	0	1	10000					少阳装
0	101	1514	0	1	10000					少阳装
0	100	1421	0	1						无我道人之四象法袍（武当第三套上装）
0	100	1422	0	1						无我道人之四象法袍
0	100	1423	0	1						无我道人之四象法袍
0	100	1424	0	1						无我道人之四象法袍
0	100	1521	0	1						闲云侠道之灵风裳
0	100	1522	0	1						闲云侠道之灵风裳
0	100	1523	0	1						闲云侠道之灵风裳
0	100	1524	0	1						闲云侠道之灵风裳
0	2	1421	0	1						无我道人之四象法剑（武当第三套武器）
0	2	1422	0	1						无我道人之四象法剑
0	2	1423	0	1						无我道人之四象法剑
0	2	1424	0	1						无我道人之四象法剑
0	9	1521	0	1						闲云侠道之灵风刺
0	9	1522	0	1						闲云侠道之灵风刺
0	9	1523	0	1						闲云侠道之灵风刺
0	9	1524	0	1						闲云侠道之灵风刺
0	100	1701	0	1	4000					轻骑甲（杨门第一套上装）
0	100	1702	0	1	4000					轻骑甲
0	100	1703	0	1	4000					轻骑甲
0	100	1704	0	1	4000					轻骑甲
0	100	1801	0	1	4000					弩手甲
0	100	1802	0	1	4000					弩手甲
0	100	1803	0	1	4000					弩手甲
0	100	1804	0	1	4000					弩手甲
0	100	1711	0	1	10000					校尉铁甲（杨门第二套上装）
0	100	1712	0	1	10000					校尉铁甲
0	100	1713	0	1	10000					校尉铁甲
0	100	1714	0	1	10000					校尉铁甲
0	100	1811	0	1	10000					都尉铁甲
0	100	1812	0	1	10000					都尉铁甲
0	100	1813	0	1	10000					都尉铁甲
0	100	1814	0	1	10000					都尉铁甲
0	103	1711	0	1	10000					校尉铁盔（杨门第二套帽子）
0	103	1712	0	1	10000					校尉铁盔
0	103	1713	0	1	10000					校尉铁盔
0	103	1714	0	1	10000					校尉铁盔
0	103	1811	0	1	10000					都尉铁盔
0	103	1812	0	1	10000					都尉铁盔
0	103	1813	0	1	10000					都尉铁盔
0	103	1814	0	1	10000					都尉铁盔
0	101	1711	0	1	10000					校尉铁装（杨门第二套下装）
0	101	1712	0	1	10000					校尉铁装
0	101	1713	0	1	10000					校尉铁装
0	101	1714	0	1	10000					校尉铁装
0	101	1811	0	1	10000					都尉铁装
0	101	1812	0	1	10000					都尉铁装
0	101	1813	0	1	10000					都尉铁装
0	101	1814	0	1	10000					都尉铁装
0	100	1721	0	1						奋武将军之精甲铠（杨门第三套上装）
0	100	1722	0	1						奋武将军之精甲铠
0	100	1723	0	1						奋武将军之精甲铠
0	100	1724	0	1						奋武将军之精甲铠
0	100	1821	0	1						奋威将军之精甲铠
0	100	1822	0	1						奋威将军之精甲铠
0	100	1823	0	1						奋威将军之精甲铠
0	100	1824	0	1						奋威将军之精甲铠
0	6	1721	0	1						奋武将军之透甲枪（杨门第三套武器）
0	6	1722	0	1						奋武将军之透甲枪
0	6	1723	0	1						奋武将军之透甲枪
0	6	1724	0	1						奋武将军之透甲枪
0	4	1821	0	1						奋威将军之穿甲弓
0	4	1822	0	1						奋威将军之穿甲弓
0	4	1823	0	1						奋威将军之穿甲弓
0	4	1824	0	1						奋威将军之穿甲弓
0	100	2001	0	1	4000					夺魄衣（五毒第一套上装）
0	100	2002	0	1	4000					夺魄衣
0	100	2003	0	1	4000					夺魄衣
0	100	2004	0	1	4000					夺魄衣
0	100	2101	0	1	4000					毒蚕衣
0	100	2102	0	1	4000					毒蚕衣
0	100	2103	0	1	4000					毒蚕衣
0	100	2104	0	1	4000					毒蚕衣
0	100	2011	0	1	10000					催命衣（五毒第二套上装）
0	100	2012	0	1	10000					催命衣
0	100	2013	0	1	10000					催命衣
0	100	2014	0	1	10000					催命衣
0	100	2111	0	1	10000					蚀心衣
0	100	2112	0	1	10000					蚀心衣
0	100	2113	0	1	10000					蚀心衣
0	100	2114	0	1	10000					蚀心衣
0	103	2011	0	1	10000					催命面具（五毒第二套帽子）
0	103	2012	0	1	10000					催命面具
0	103	2013	0	1	10000					催命面具
0	103	2014	0	1	10000					催命面具
0	103	2111	0	1	10000					蚀心面具
0	103	2112	0	1	10000					蚀心面具
0	103	2113	0	1	10000					蚀心面具
0	103	2114	0	1	10000					蚀心面具
0	101	2011	0	1	10000					催命装（五毒第二套下装）
0	101	2012	0	1	10000					催命装
0	101	2013	0	1	10000					催命装
0	101	2014	0	1	10000					催命装
0	101	2111	0	1	10000					蚀心装
0	101	2112	0	1	10000					蚀心装
0	101	2113	0	1	10000					蚀心装
0	101	2114	0	1	10000					蚀心装
0	100	2021	0	1						黑无常之猛毒衣（五毒第三套上装）
0	100	2022	0	1						黑无常之猛毒衣
0	100	2023	0	1						黑无常之猛毒衣
0	100	2024	0	1						黑无常之猛毒衣
0	100	2121	0	1						白无常之诡毒衣
0	100	2122	0	1						白无常之诡毒衣
0	100	2123	0	1						白无常之诡毒衣
0	100	2124	0	1						白无常之诡毒衣
0	7	2021	0	1						黑无常之猛毒刀（五毒第三套武器）
0	7	2022	0	1						黑无常之猛毒刀
0	7	2023	0	1						黑无常之猛毒刀
0	7	2024	0	1						黑无常之猛毒刀
0	11	2121	0	1						白无常之诡毒爪
0	11	2122	0	1						白无常之诡毒爪
0	11	2123	0	1						白无常之诡毒爪
0	11	2124	0	1						白无常之诡毒爪
0	200	44	0	1	20000					马鞭
0	200	45	0	1	350000					桃木马鞭
0	200	46	0	1	2000000					精制马鞭
0	200	47	0	1	20000000					紫金马鞭
0	105	1	0	1	100000					红鬃马
0	105	2	0	1	100000					黄鬃马
0	105	3	0	1	100000					白鬃马
0	105	4	0	1	100000					黑鬃马
0	105	5	0	1	1000000					赤骥
0	105	6	0	1	1000000					黄骥
0	105	7	0	1	1000000					白骥
0	105	8	0	1	1000000					黑骥
0	105	9	0	1	10000000					的卢
0	105	10	0	1	10000000					爪黄飞电
0	105	11	0	1	10000000					绝影
0	105	12	0	1	10000000					赤兔
0	105	13	0	1	10000000					乌蹄踢雪
0	105	14	0	1	10000000					夜照玉狮子
0	105	15	0	1	10000000					金甲白骥
0	105	16	0	1	100000000					金甲乌骓
0	111	1	0	1	100000000					陆地龙舟
0	111	2	0	1	100000000					年兽
0	111	3	0	1	100000000					圣诞鹿
2	95	35	0	1	1000					天师令一
2	95	36	0	1	10000					天师令二
2	95	37	0	1	1000					百花令一
2	95	38	0	1	10000					百花令二
2	95	39	0	1	1000					香罗令一
2	95	40	0	1	10000					香罗令二
2	95	41	0	1	1000					日月令一
2	95	42	0	1	10000					日月令二
2	95	43	0	1	1000					暗行令一
2	95	44	0	1	10000					暗行令二
2	95	45	0	1	1000					五行令一
2	95	46	0	1	10000					五行令二
2	97	6	0	1	1000					天香花
2	97	7	0	1	1000					清凉草
2	97	8	0	1	1000					朝天椒
2	97	9	0	1	100					桂花鱼
2	97	10	0	1	10					红山果
2	6	219	0	1	500000					起舞诀要（翠烟舞仙）
2	6	220	0	1	50000					灵猫韵诀要
2	6	221	0	1	500000					舞云心法诀要
2	6	222	0	1	50000					媚花诀要
2	6	223	0	1	300000					断云诀诀要
2	6	224	0	1	50000					秋月赋诀要
2	6	225	0	1	400000					天籁心经诀要
2	6	226	0	1	50000					蝶怨诀要
2	6	227	0	1	50000					天火艳阳诀要
2	6	228	0	1	50000					踏云巧步诀要
2	6	229	0	1	50000					梦蛇诀要
2	6	230	0	1	50000					落花诀诀要（翠烟灵女）
2	6	231	0	1	400000					桃花瘴诀要
2	6	232	0	1	50000					百花心经诀要
2	6	233	0	1	300000					锁心诀诀要
2	6	234	0	1	50000					还神术诀要
2	6	235	0	1	400000					灵动诀诀要
2	6	236	0	1	50000					迷巧诀诀要
2	6	237	0	1	50000					仙炉香诀要
2	6	238	0	1	300000					百碟迎香诀诀要
2	6	239	0	1	50000					蝶恋花诀要
2	6	240	0	1	300000					玉龙穿月诀诀要
1	5	112	0	1	600					昆仑土地符
1	5	113	0	1	600					明教土地符
1	5	114	0	1	600					翠烟土地符
2	97	11	0	1	100					训练笛(训练小貂用的笛子)
2	97	12	0	1	100					蜜果(训练小貂时奖励它的果子)
2	20	1	0	1	100000					白貂
2	20	2	0	1	100000					灰貂
2	20	3	0	1	100000					金貂
2	20	4	0	1	100000					紫貂
2	20	5	0	1	100000					红貂
2	1	553	0	1	800000					主婚礼服箱
2	1	552	0	1	5000000					新婚礼服箱
2	1	551	0	1	5000000					新婚头饰箱
2	1	556	0	1	300000					喜糖包
2	1	538	0	1	1000000					黄金大红包（空）
2	1	536	0	1	300000					紫金红包（空）
2	1	554	0	1	300000					焰火包
2	1	558	0	1	200000					漫天彩屑包
2	1	557	0	1	900000					婚庆礼花包
2	1	555	0	1	300000					出魂果
2	1	545	0	1	1000000					大出魂果
2	1	585	0	1	5000000					结婚聘礼包
